µÿ√Ê’æ±Í ∂,Œ¿–«±Í ∂,ø™ ºΩ®¡¥ ±º‰,Ω· ¯Ω®¡¥ ±º‰,ø™ º∏˙◊Ÿ ±º‰,Ω· ¯∏˙◊Ÿ ±º‰, «∑Ò¿°µÁ,◊Ó¥Û—ˆΩ«,»ŒŒÒ÷¥––»’∆⁄,»¶¥Œ,…˝ΩµπÏ±Í ∂,”≈œ»º∂
'sanfran-1','Œ¿–«-101',133901,135064,133881,135084,' «','*',2,'*','*',
'sanfran-1','Œ¿–«-101',140701,141938,140681,141958,' «','*',2,'*','*',
'sanfran-1','Œ¿–«-101',147651,148833,147631,148853,' «','*',2,'*','*',
'sanfran-1','Œ¿–«-101',154610,155798,154590,155818,' «','*',2,'*','*',
'sanfran-1','Œ¿–«-101',161497,162737,161477,162757,' «','*',2,'*','*',
'sanfran-1','Œ¿–«-101',168378,169511,168358,169531,' «','*',2,'*','*',
'sanfran-1','Œ¿–«-101',175569,175827,175549,175847,' «','*',3,'*','*',
'sanfran-1','Œ¿–«-101',212368,212771,212348,212791,' «','*',3,'*','*',
'sanfran-1','Œ¿–«-101',218753,219899,218733,219919,' «','*',3,'*','*',
'sanfran-1','Œ¿–«-101',225538,226777,225518,226797,' «','*',3,'*','*',
'sanfran-1','Œ¿–«-101',232482,233667,232462,233687,' «','*',3,'*','*',
'sanfran-1','Œ¿–«-101',239445,240629,239425,240649,' «','*',3,'*','*',
'sanfran-1','Œ¿–«-101',246336,247575,246316,247595,' «','*',3,'*','*',
'sanfran-1','Œ¿–«-101',253213,254365,253193,254385,' «','*',3,'*','*',
'sanfran-2','Œ¿–«-101',42548,43192,42528,43212,' «','*',1,'*','*',
'sanfran-2','Œ¿–«-101',49048,50226,49028,50246,' «','*',1,'*','*',
'sanfran-2','Œ¿–«-101',55863,57099,55843,57119,' «','*',1,'*','*',
'sanfran-2','Œ¿–«-101',62821,63998,62801,64018,' «','*',1,'*','*',
'sanfran-2','Œ¿–«-101',69776,70967,69756,70987,' «','*',1,'*','*',
'sanfran-2','Œ¿–«-101',76660,77900,76640,77920,' «','*',1,'*','*',
'sanfran-2','Œ¿–«-101',83545,84658,83525,84678,' «','*',1,'*','*',
'sanfran-2','Œ¿–«-101',127447,127990,127427,128010,' «','*',2,'*','*',
'sanfran-2','Œ¿–«-101',133899,135062,133879,135082,' «','*',2,'*','*',
'sanfran-2','Œ¿–«-101',140700,141937,140680,141957,' «','*',2,'*','*',
'sanfran-2','Œ¿–«-101',147652,148832,147632,148852,' «','*',2,'*','*',
'sanfran-2','Œ¿–«-101',154611,155798,154591,155818,' «','*',2,'*','*',
'sanfran-2','Œ¿–«-101',161498,162738,161478,162758,' «','*',2,'*','*',
'sanfran-2','Œ¿–«-101',168379,169513,168359,169533,' «','*',2,'*','*',
'sanfran-2','Œ¿–«-101',175567,175833,175547,175853,' «','*',3,'*','*',
'sanfran-2','Œ¿–«-101',212364,212771,212344,212791,' «','*',3,'*','*',
'sanfran-2','Œ¿–«-101',218751,219898,218731,219918,' «','*',3,'*','*',
'sanfran-2','Œ¿–«-101',225537,226776,225517,226796,' «','*',3,'*','*',
'sanfran-2','Œ¿–«-101',232482,233666,232462,233686,' «','*',3,'*','*',
'sanfran-2','Œ¿–«-101',239446,240629,239426,240649,' «','*',3,'*','*',
'sanfran-2','Œ¿–«-101',246337,247576,246317,247596,' «','*',3,'*','*',
'sanfran-2','Œ¿–«-101',253214,254367,253194,254387,' «','*',3,'*','*',
'stpeter-1','Œ¿–«-101',10457,11008,10437,11028,' «','*',1,'*','*',
'stpeter-1','Œ¿–«-101',16917,17943,16897,17963,' «','*',1,'*','*',
'stpeter-1','Œ¿–«-101',23608,24767,23588,24787,' «','*',1,'*','*',
'stpeter-1','Œ¿–«-101',30384,31567,30364,31587,' «','*',1,'*','*',
'stpeter-1','Œ¿–«-101',37192,38323,37172,38343,' «','*',1,'*','*',
'stpeter-1','Œ¿–«-101',44032,44962,44012,44982,' «','*',1,'*','*',
'stpeter-1','Œ¿–«-101',95349,95823,95329,95843,' «','*',2,'*','*',
'stpeter-1','Œ¿–«-101',101775,102783,101755,102803,' «','*',2,'*','*',
'stpeter-1','Œ¿–«-101',108455,109610,108435,109630,' «','*',2,'*','*',
'stpeter-1','Œ¿–«-101',115228,116412,115208,116432,' «','*',2,'*','*',
'stpeter-1','Œ¿–«-101',122034,123172,122014,123192,' «','*',2,'*','*',
'stpeter-1','Œ¿–«-101',128870,129824,128850,129844,' «','*',2,'*','*',
'stpeter-1','Œ¿–«-101',180252,180628,180232,180648,' «','*',3,'*','*',
'stpeter-1','Œ¿–«-101',186633,187622,186613,187642,' «','*',3,'*','*',
'stpeter-1','Œ¿–«-101',193303,194452,193283,194472,' «','*',3,'*','*',
'stpeter-1','Œ¿–«-101',200072,201256,200052,201276,' «','*',3,'*','*',
'stpeter-1','Œ¿–«-101',206877,208021,206857,208041,' «','*',3,'*','*',
'stpeter-1','Œ¿–«-101',213709,214684,213689,214704,' «','*',3,'*','*',
'stpeter-1','Œ¿–«-101',220742,221018,220722,221038,' «','*',3,'*','*',
'stpeter-2','Œ¿–«-101',10454,11007,10434,11027,' «','*',1,'*','*',
'stpeter-2','Œ¿–«-101',16915,17942,16895,17962,' «','*',1,'*','*',
'stpeter-2','Œ¿–«-101',23606,24767,23586,24787,' «','*',1,'*','*',
'stpeter-2','Œ¿–«-101',30384,31568,30364,31588,' «','*',1,'*','*',
'stpeter-2','Œ¿–«-101',37192,38325,37172,38345,' «','*',1,'*','*',
'stpeter-2','Œ¿–«-101',44033,44965,44013,44985,' «','*',1,'*','*',
'stpeter-2','Œ¿–«-101',95345,95823,95325,95843,' «','*',2,'*','*',
'stpeter-2','Œ¿–«-101',101772,102782,101752,102802,' «','*',2,'*','*',
'stpeter-2','Œ¿–«-101',108454,109610,108434,109630,' «','*',2,'*','*',
'stpeter-2','Œ¿–«-101',115228,116412,115208,116432,' «','*',2,'*','*',
'stpeter-2','Œ¿–«-101',122034,123174,122014,123194,' «','*',2,'*','*',
'stpeter-2','Œ¿–«-101',128871,129826,128851,129846,' «','*',2,'*','*',
'stpeter-2','Œ¿–«-101',180248,180629,180228,180649,' «','*',3,'*','*',
'stpeter-2','Œ¿–«-101',186630,187622,186610,187642,' «','*',3,'*','*',
'stpeter-2','Œ¿–«-101',193302,194452,193282,194472,' «','*',3,'*','*',
'stpeter-2','Œ¿–«-101',200072,201256,200052,201276,' «','*',3,'*','*',
'stpeter-2','Œ¿–«-101',206877,208023,206857,208043,' «','*',3,'*','*',
'stpeter-2','Œ¿–«-101',213710,214686,213690,214706,' «','*',3,'*','*',
'stpeter-2','Œ¿–«-101',220740,221024,220720,221044,' «','*',3,'*','*',
'sucre-1','Œ¿–«-101',359,1332,339,1352,' «','*',1,'*','*',
'sucre-1','Œ¿–«-101',7694,8148,7674,8168,' «','*',1,'*','*',
'sucre-1','Œ¿–«-101',14703,15409,14683,15429,' «','*',1,'*','*',
'sucre-1','Œ¿–«-101',21484,22625,21464,22645,' «','*',1,'*','*',
'sucre-1','Œ¿–«-101',28315,29533,28295,29553,' «','*',1,'*','*',
'sucre-1','Œ¿–«-101',35384,36100,35364,36120,' «','*',1,'*','*',
'sucre-1','Œ¿–«-101',71412,72455,71392,72475,' «','*',1,'*','*',
'sucre-1','Œ¿–«-101',78146,79379,78126,79399,' «','*',1,'*','*',
'sucre-1','Œ¿–«-101',85174,86177,85154,86197,' «','*',1,'*','*',
'sucre-1','Œ¿–«-101',92498,92983,92478,93003,' «','*',2,'*','*',
'sucre-1','Œ¿–«-101',99546,100212,99526,100232,' «','*',2,'*','*',
'sucre-1','Œ¿–«-101',106329,107450,106309,107470,' «','*',2,'*','*',
'sucre-1','Œ¿–«-101',113152,114378,113132,114398,' «','*',2,'*','*',
'sucre-1','Œ¿–«-101',120186,120982,120166,121002,' «','*',2,'*','*',
'sucre-1','Œ¿–«-101',156274,157278,156254,157298,' «','*',2,'*','*',
'sucre-1','Œ¿–«-101',162985,164220,162965,164240,' «','*',2,'*','*',
'sucre-1','Œ¿–«-101',169991,171022,169971,171042,' «','*',2,'*','*',
'sucre-1','Œ¿–«-101',177301,177820,177281,177840,' «','*',3,'*','*',
'sucre-1','Œ¿–«-101',184389,185014,184369,185034,' «','*',3,'*','*',
'sucre-1','Œ¿–«-101',191173,192273,191153,192293,' «','*',3,'*','*',
'sucre-1','Œ¿–«-101',197990,199222,197970,199242,' «','*',3,'*','*',
'sucre-1','Œ¿–«-101',204995,205858,204975,205878,' «','*',3,'*','*',
'sucre-1','Œ¿–«-101',241139,242098,241119,242118,' «','*',3,'*','*',
'sucre-1','Œ¿–«-101',247824,249060,247804,249080,' «','*',3,'*','*',
'sucre-1','Œ¿–«-101',254810,255867,254790,255887,' «','*',3,'*','*',
'sucre-2','Œ¿–«-101',3264,4210,3244,4230,' «','*',1,'*','*',
'sucre-2','Œ¿–«-101',9918,11146,9898,11166,' «','*',1,'*','*',
'sucre-2','Œ¿–«-101',16808,18014,16788,18034,' «','*',1,'*','*',
'sucre-2','Œ¿–«-101',23802,24944,23782,24964,' «','*',1,'*','*',
'sucre-2','Œ¿–«-101',30744,31938,30724,31958,' «','*',1,'*','*',
'sucre-2','Œ¿–«-101',37615,38851,37595,38871,' «','*',1,'*','*',
'sucre-2','Œ¿–«-101',44529,45547,44509,45567,' «','*',1,'*','*',
'sucre-2','Œ¿–«-101',88133,89033,88113,89053,' «','*',2,'*','*',
'sucre-2','Œ¿–«-101',94762,95984,94742,96004,' «','*',2,'*','*',
'sucre-2','Œ¿–«-101',101640,102852,101620,102872,' «','*',2,'*','*',
'sucre-2','Œ¿–«-101',108632,109775,108612,109795,' «','*',2,'*','*',
'sucre-2','Œ¿–«-101',115580,116769,115560,116789,' «','*',2,'*','*',
'sucre-2','Œ¿–«-101',122454,123692,122434,123712,' «','*',2,'*','*',
'sucre-2','Œ¿–«-101',129358,130409,129338,130429,' «','*',2,'*','*',
'sucre-2','Œ¿–«-101',173006,173854,172986,173874,' «','*',3,'*','*',
'sucre-2','Œ¿–«-101',179608,180822,179588,180842,' «','*',3,'*','*',
'sucre-2','Œ¿–«-101',186473,187690,186453,187710,' «','*',3,'*','*',
'sucre-2','Œ¿–«-101',193462,194606,193442,194626,' «','*',3,'*','*',
'sucre-2','Œ¿–«-101',200416,201599,200396,201619,' «','*',3,'*','*',
'sucre-2','Œ¿–«-101',207293,208532,207273,208552,' «','*',3,'*','*',
'sucre-2','Œ¿–«-101',214189,215268,214169,215288,' «','*',3,'*','*',
'sucre-2','Œ¿–«-101',257884,258670,257864,258690,' «','*',3,'*','*',
'suva-1','Œ¿–«-101',12639,13600,12619,13620,' «','*',1,'*','*',
'suva-1','Œ¿–«-101',19327,20563,19307,20583,' «','*',1,'*','*',
'suva-1','Œ¿–«-101',26318,27364,26298,27384,' «','*',1,'*','*',
'suva-1','Œ¿–«-101',33646,34126,33626,34146,' «','*',1,'*','*',
'suva-1','Œ¿–«-101',40795,41284,40775,41304,' «','*',1,'*','*',
'suva-1','Œ¿–«-101',47557,48608,47537,48628,' «','*',1,'*','*',
'suva-1','Œ¿–«-101',54359,55595,54339,55615,' «','*',1,'*','*',
'suva-1','Œ¿–«-101',61326,62279,61306,62299,' «','*',1,'*','*',
'suva-1','Œ¿–«-101',97507,98417,97487,98437,' «','*',2,'*','*',
'suva-1','Œ¿–«-101',104168,105403,104148,105423,' «','*',2,'*','*',
'suva-1','Œ¿–«-101',111137,112210,111117,112230,' «','*',2,'*','*',
'suva-1','Œ¿–«-101',118442,118971,118422,118991,' «','*',2,'*','*',
'suva-1','Œ¿–«-101',125640,126080,125620,126100,' «','*',2,'*','*',
'suva-1','Œ¿–«-101',132403,133427,132383,133447,' «','*',2,'*','*',
'suva-1','Œ¿–«-101',139199,140435,139179,140455,' «','*',2,'*','*',
'suva-1','Œ¿–«-101',146146,147144,146126,147164,' «','*',2,'*','*',
'suva-1','Œ¿–«-101',182379,183230,182359,183250,' «','*',3,'*','*',
'suva-1','Œ¿–«-101',189011,190242,188991,190262,' «','*',3,'*','*',
'suva-1','Œ¿–«-101',195959,197056,195939,197076,' «','*',3,'*','*',
'suva-1','Œ¿–«-101',203239,203817,203219,203837,' «','*',3,'*','*',
'suva-1','Œ¿–«-101',210483,210875,210463,210895,' «','*',3,'*','*',
'suva-1','Œ¿–«-101',217249,218243,217229,218263,' «','*',3,'*','*',
'suva-1','Œ¿–«-101',224040,225274,224020,225294,' «','*',3,'*','*',
'suva-1','Œ¿–«-101',230968,232006,230948,232026,' «','*',3,'*','*',
'suva-2','Œ¿–«-101',12641,13601,12621,13621,' «','*',1,'*','*',
'suva-2','Œ¿–«-101',19329,20565,19309,20585,' «','*',1,'*','*',
'suva-2','Œ¿–«-101',26318,27367,26298,27387,' «','*',1,'*','*',
'suva-2','Œ¿–«-101',33642,34132,33622,34152,' «','*',1,'*','*',
'suva-2','Œ¿–«-101',40790,41289,40770,41309,' «','*',1,'*','*',
'suva-2','Œ¿–«-101',47555,48608,47535,48628,' «','*',1,'*','*',
'suva-2','Œ¿–«-101',54358,55594,54338,55614,' «','*',1,'*','*',
'suva-2','Œ¿–«-101',61325,62276,61305,62296,' «','*',1,'*','*',
'suva-2','Œ¿–«-101',97509,98418,97489,98438,' «','*',2,'*','*',
'suva-2','Œ¿–«-101',104170,105404,104150,105424,' «','*',2,'*','*',
'suva-2','Œ¿–«-101',111138,112212,111118,112232,' «','*',2,'*','*',
'suva-2','Œ¿–«-101',118439,118977,118419,118997,' «','*',2,'*','*',
'suva-2','Œ¿–«-101',125633,126085,125613,126105,' «','*',2,'*','*',
'suva-2','Œ¿–«-101',132400,133426,132380,133446,' «','*',2,'*','*',
'suva-2','Œ¿–«-101',139198,140434,139178,140454,' «','*',2,'*','*',
'suva-2','Œ¿–«-101',146145,147141,146125,147161,' «','*',2,'*','*',
'suva-2','Œ¿–«-101',182382,183230,182362,183250,' «','*',3,'*','*',
'suva-2','Œ¿–«-101',189012,190243,188992,190263,' «','*',3,'*','*',
'suva-2','Œ¿–«-101',195959,197058,195939,197078,' «','*',3,'*','*',
'suva-2','Œ¿–«-101',203236,203822,203216,203842,' «','*',3,'*','*',
'suva-2','Œ¿–«-101',210476,210881,210456,210901,' «','*',3,'*','*',
'suva-2','Œ¿–«-101',217246,218243,217226,218263,' «','*',3,'*','*',
'suva-2','Œ¿–«-101',224039,225272,224019,225292,' «','*',3,'*','*',
'suva-2','Œ¿–«-101',230967,232004,230947,232024,' «','*',3,'*','*',
'tehran-1','Œ¿–«-101',3261,4209,3241,4229,' «','*',1,'*','*',
'tehran-1','Œ¿–«-101',9916,11145,9896,11165,' «','*',1,'*','*',
'tehran-1','Œ¿–«-101',16808,18013,16788,18033,' «','*',1,'*','*',
'tehran-1','Œ¿–«-101',23802,24943,23782,24963,' «','*',1,'*','*',
'tehran-1','Œ¿–«-101',30745,31938,30725,31958,' «','*',1,'*','*',
'tehran-1','Œ¿–«-101',37616,38852,37596,38872,' «','*',1,'*','*',
'tehran-1','Œ¿–«-101',44529,45549,44509,45569,' «','*',1,'*','*',
'tehran-1','Œ¿–«-101',88131,89032,88111,89052,' «','*',2,'*','*',
'tehran-1','Œ¿–«-101',94761,95983,94741,96003,' «','*',2,'*','*',
'tehran-1','Œ¿–«-101',101640,102851,101620,102871,' «','*',2,'*','*',
'tehran-1','Œ¿–«-101',108632,109774,108612,109794,' «','*',2,'*','*',
'tehran-1','Œ¿–«-101',115581,116769,115561,116789,' «','*',2,'*','*',
'tehran-1','Œ¿–«-101',122455,123693,122435,123713,' «','*',2,'*','*',
'tehran-1','Œ¿–«-101',129359,130411,129339,130431,' «','*',2,'*','*',
'tehran-1','Œ¿–«-101',173004,173853,172984,173873,' «','*',3,'*','*',
'tehran-1','Œ¿–«-101',179606,180821,179586,180841,' «','*',3,'*','*',
'tehran-1','Œ¿–«-101',186472,187689,186452,187709,' «','*',3,'*','*',
'tehran-1','Œ¿–«-101',193462,194605,193442,194625,' «','*',3,'*','*',
'tehran-1','Œ¿–«-101',200418,201599,200398,201619,' «','*',3,'*','*',
'tehran-1','Œ¿–«-101',207294,208534,207274,208554,' «','*',3,'*','*',
'tehran-1','Œ¿–«-101',214190,215270,214170,215290,' «','*',3,'*','*',
'tehran-1','Œ¿–«-101',257881,258670,257861,258690,' «','*',3,'*','*',
'tehran-2','Œ¿–«-101',3549,4774,3529,4794,' «','*',1,'*','*',
'tehran-2','Œ¿–«-101',10414,11646,10394,11666,' «','*',1,'*','*',
'tehran-2','Œ¿–«-101',17345,18562,17325,18582,' «','*',1,'*','*',
'tehran-2','Œ¿–«-101',24242,25483,24222,25503,' «','*',1,'*','*',
'tehran-2','Œ¿–«-101',31112,32289,31092,32309,' «','*',1,'*','*',
'tehran-2','Œ¿–«-101',38101,38821,38081,38841,' «','*',1,'*','*',
'tehran-2','Œ¿–«-101',81742,82695,81722,82715,' «','*',1,'*','*',
'tehran-2','Œ¿–«-101',88393,89612,88373,89632,' «','*',2,'*','*',
'tehran-2','Œ¿–«-101',95249,96483,95229,96503,' «','*',2,'*','*',
'tehran-2','Œ¿–«-101',102180,103396,102160,103416,' «','*',2,'*','*',
'tehran-2','Œ¿–«-101',109080,110320,109060,110340,' «','*',2,'*','*',
'tehran-2','Œ¿–«-101',115950,117139,115930,117159,' «','*',2,'*','*',
'tehran-2','Œ¿–«-101',122917,123703,122897,123723,' «','*',2,'*','*',
'tehran-2','Œ¿–«-101',166610,167522,166590,167542,' «','*',2,'*','*',
'tehran-2','Œ¿–«-101',173239,174451,173219,174471,' «','*',3,'*','*',
'tehran-2','Œ¿–«-101',180085,181321,180065,181341,' «','*',3,'*','*',
'tehran-2','Œ¿–«-101',187015,188230,186995,188250,' «','*',3,'*','*',
'tehran-2','Œ¿–«-101',193919,195157,193899,195177,' «','*',3,'*','*',
'tehran-2','Œ¿–«-101',200788,201987,200768,202007,' «','*',3,'*','*',
'tehran-2','Œ¿–«-101',207737,208579,207717,208599,' «','*',3,'*','*',
'tehran-2','Œ¿–«-101',251481,252347,251461,252367,' «','*',3,'*','*',
'tehran-2','Œ¿–«-101',258086,259200,258066,259220,' «','*',3,'*','*',
'tokyo-1','Œ¿–«-101',4310,5450,4290,5470,' «','*',1,'*','*',
'tokyo-1','Œ¿–«-101',11234,12444,11214,12464,' «','*',1,'*','*',
'tokyo-1','Œ¿–«-101',18101,19324,18081,19344,' «','*',1,'*','*',
'tokyo-1','Œ¿–«-101',25051,25957,25031,25977,' «','*',1,'*','*',
'tokyo-1','Œ¿–«-101',68535,69553,68515,69573,' «','*',1,'*','*',
'tokyo-1','Œ¿–«-101',75231,76468,75211,76488,' «','*',1,'*','*',
'tokyo-1','Œ¿–«-101',82145,83338,82125,83358,' «','*',1,'*','*',
'tokyo-1','Œ¿–«-101',89141,90280,89121,90300,' «','*',2,'*','*',
'tokyo-1','Œ¿–«-101',96071,97276,96051,97296,' «','*',2,'*','*',
'tokyo-1','Œ¿–«-101',102939,104168,102919,104188,' «','*',2,'*','*',
'tokyo-1','Œ¿–«-101',109874,110826,109854,110846,' «','*',2,'*','*',
'tokyo-1','Œ¿–«-101',153399,154381,153379,154401,' «','*',2,'*','*',
'tokyo-1','Œ¿–«-101',160074,161306,160054,161326,' «','*',2,'*','*',
'tokyo-1','Œ¿–«-101',166976,168175,166956,168195,' «','*',2,'*','*',
'tokyo-1','Œ¿–«-101',173972,175111,173952,175131,' «','*',3,'*','*',
'tokyo-1','Œ¿–«-101',180909,182107,180889,182127,' «','*',3,'*','*',
'tokyo-1','Œ¿–«-101',187778,189012,187758,189032,' «','*',3,'*','*',
'tokyo-1','Œ¿–«-101',194700,195692,194680,195712,' «','*',3,'*','*',
'tokyo-1','Œ¿–«-101',238266,239207,238246,239227,' «','*',3,'*','*',
'tokyo-1','Œ¿–«-101',244917,246145,244897,246165,' «','*',3,'*','*',
'tokyo-1','Œ¿–«-101',251807,253013,251787,253033,' «','*',3,'*','*',
'tokyo-1','Œ¿–«-101',258802,259200,258782,259220,' «','*',3,'*','*',
'tokyo-2','Œ¿–«-101',4311,5450,4291,5470,' «','*',1,'*','*',
'tokyo-2','Œ¿–«-101',11235,12444,11215,12464,' «','*',1,'*','*',
'tokyo-2','Œ¿–«-101',18102,19326,18082,19346,' «','*',1,'*','*',
'tokyo-2','Œ¿–«-101',25051,25959,25031,25979,' «','*',1,'*','*',
'tokyo-2','Œ¿–«-101',68533,69552,68513,69572,' «','*',1,'*','*',
'tokyo-2','Œ¿–«-101',75230,76466,75210,76486,' «','*',1,'*','*',
'tokyo-2','Œ¿–«-101',82144,83337,82124,83357,' «','*',1,'*','*',
'tokyo-2','Œ¿–«-101',89142,90280,89122,90300,' «','*',2,'*','*',
'tokyo-2','Œ¿–«-101',96073,97276,96053,97296,' «','*',2,'*','*',
'tokyo-2','Œ¿–«-101',102941,104170,102921,104190,' «','*',2,'*','*',
'tokyo-2','Œ¿–«-101',109875,110828,109855,110848,' «','*',2,'*','*',
'tokyo-2','Œ¿–«-101',153397,154380,153377,154400,' «','*',2,'*','*',
'tokyo-2','Œ¿–«-101',160072,161305,160052,161325,' «','*',2,'*','*',
'tokyo-2','Œ¿–«-101',166975,168174,166955,168194,' «','*',2,'*','*',
'tokyo-2','Œ¿–«-101',173972,175110,173952,175130,' «','*',3,'*','*',
'tokyo-2','Œ¿–«-101',180910,182107,180890,182127,' «','*',3,'*','*',
'tokyo-2','Œ¿–«-101',187779,189013,187759,189033,' «','*',3,'*','*',
'tokyo-2','Œ¿–«-101',194701,195694,194681,195714,' «','*',3,'*','*',
'tokyo-2','Œ¿–«-101',238264,239206,238244,239226,' «','*',3,'*','*',
'tokyo-2','Œ¿–«-101',244916,246144,244896,246164,' «','*',3,'*','*',
'tokyo-2','Œ¿–«-101',251806,253012,251786,253032,' «','*',3,'*','*',
'tokyo-2','Œ¿–«-101',258803,259200,258783,259220,' «','*',3,'*','*',
'urugua-1','Œ¿–«-101',547,1731,527,1751,' «','*',1,'*','*',
'urugua-1','Œ¿–«-101',7553,8677,7533,8697,' «','*',1,'*','*',
'urugua-1','Œ¿–«-101',14486,15683,14466,15703,' «','*',1,'*','*',
'urugua-1','Œ¿–«-101',21353,22584,21333,22604,' «','*',1,'*','*',
'urugua-1','Œ¿–«-101',28287,29248,28267,29268,' «','*',1,'*','*',
'urugua-1','Œ¿–«-101',71779,72777,71759,72797,' «','*',1,'*','*',
'urugua-1','Œ¿–«-101',78464,79699,78444,79719,' «','*',1,'*','*',
'urugua-1','Œ¿–«-101',85377,86568,85357,86588,' «','*',2,'*','*',
'urugua-1','Œ¿–«-101',92383,93507,92363,93527,' «','*',2,'*','*',
'urugua-1','Œ¿–«-101',99323,100514,99303,100534,' «','*',2,'*','*',
'urugua-1','Œ¿–«-101',106192,107427,106172,107447,' «','*',2,'*','*',
'urugua-1','Œ¿–«-101',113113,114114,113093,114134,' «','*',2,'*','*',
'urugua-1','Œ¿–«-101',156645,157603,156625,157623,' «','*',2,'*','*',
'urugua-1','Œ¿–«-101',163307,164538,163287,164558,' «','*',2,'*','*',
'urugua-1','Œ¿–«-101',170207,171405,170187,171425,' «','*',2,'*','*',
'urugua-1','Œ¿–«-101',177213,178337,177193,178357,' «','*',3,'*','*',
'urugua-1','Œ¿–«-101',184160,185344,184140,185364,' «','*',3,'*','*',
'urugua-1','Œ¿–«-101',191031,192268,191011,192288,' «','*',3,'*','*',
'urugua-1','Œ¿–«-101',197941,198977,197921,198997,' «','*',3,'*','*',
'urugua-1','Œ¿–«-101',241513,242427,241493,242447,' «','*',3,'*','*',
'urugua-1','Œ¿–«-101',248151,249376,248131,249396,' «','*',3,'*','*',
'urugua-1','Œ¿–«-101',255038,256243,255018,256263,' «','*',3,'*','*',
'urugua-2','Œ¿–«-101',547,1732,527,1752,' «','*',1,'*','*',
'urugua-2','Œ¿–«-101',7552,8678,7532,8698,' «','*',1,'*','*',
'urugua-2','Œ¿–«-101',14485,15683,14465,15703,' «','*',1,'*','*',
'urugua-2','Œ¿–«-101',21352,22583,21332,22603,' «','*',1,'*','*',
'urugua-2','Œ¿–«-101',28286,29246,28266,29266,' «','*',1,'*','*',
'urugua-2','Œ¿–«-101',71781,72778,71761,72798,' «','*',1,'*','*',
'urugua-2','Œ¿–«-101',78466,79700,78446,79720,' «','*',1,'*','*',
'urugua-2','Œ¿–«-101',85377,86569,85357,86589,' «','*',2,'*','*',
'urugua-2','Œ¿–«-101',92382,93508,92362,93528,' «','*',2,'*','*',
'urugua-2','Œ¿–«-101',99322,100513,99302,100533,' «','*',2,'*','*',
'urugua-2','Œ¿–«-101',106191,107426,106171,107446,' «','*',2,'*','*',
'urugua-2','Œ¿–«-101',113112,114111,113092,114131,' «','*',2,'*','*',
'urugua-2','Œ¿–«-101',156647,157604,156627,157624,' «','*',2,'*','*',
'urugua-2','Œ¿–«-101',163308,164539,163288,164559,' «','*',2,'*','*',
'urugua-2','Œ¿–«-101',170208,171406,170188,171426,' «','*',2,'*','*',
'urugua-2','Œ¿–«-101',177212,178338,177192,178358,' «','*',3,'*','*',
'urugua-2','Œ¿–«-101',184159,185343,184139,185363,' «','*',3,'*','*',
'urugua-2','Œ¿–«-101',191029,192267,191009,192287,' «','*',3,'*','*',
'urugua-2','Œ¿–«-101',197940,198974,197920,198994,' «','*',3,'*','*',
'urugua-2','Œ¿–«-101',241516,242428,241496,242448,' «','*',3,'*','*',
'urugua-2','Œ¿–«-101',248152,249377,248132,249397,' «','*',3,'*','*',
'urugua-2','Œ¿–«-101',255039,256244,255019,256264,' «','*',3,'*','*',
'urumqi-1','Œ¿–«-101',3594,4814,3574,4834,' «','*',1,'*','*',
'urumqi-1','Œ¿–«-101',10445,11684,10425,11704,' «','*',1,'*','*',
'urumqi-1','Œ¿–«-101',17358,18589,17338,18609,' «','*',1,'*','*',
'urumqi-1','Œ¿–«-101',24243,25485,24223,25505,' «','*',1,'*','*',
'urumqi-1','Œ¿–«-101',31114,32260,31094,32280,' «','*',1,'*','*',
'urumqi-1','Œ¿–«-101',38136,38731,38116,38751,' «','*',1,'*','*',
'urumqi-1','Œ¿–«-101',81792,82741,81772,82761,' «','*',1,'*','*',
'urumqi-1','Œ¿–«-101',88439,89652,88419,89672,' «','*',2,'*','*',
'urumqi-1','Œ¿–«-101',95282,96521,95262,96541,' «','*',2,'*','*',
'urumqi-1','Œ¿–«-101',102194,103424,102174,103444,' «','*',2,'*','*',
'urumqi-1','Œ¿–«-101',109082,110324,109062,110344,' «','*',2,'*','*',
'urumqi-1','Œ¿–«-101',115951,117112,115931,117132,' «','*',2,'*','*',
'urumqi-1','Œ¿–«-101',122944,123622,122924,123642,' «','*',2,'*','*',
'urumqi-1','Œ¿–«-101',166659,167569,166639,167589,' «','*',2,'*','*',
'urumqi-1','Œ¿–«-101',173285,174491,173265,174511,' «','*',3,'*','*',
'urumqi-1','Œ¿–«-101',180118,181359,180098,181379,' «','*',3,'*','*',
'urumqi-1','Œ¿–«-101',187029,188259,187009,188279,' «','*',3,'*','*',
'urumqi-1','Œ¿–«-101',193921,195163,193901,195183,' «','*',3,'*','*',
'urumqi-1','Œ¿–«-101',200789,201963,200769,201983,' «','*',3,'*','*',
'urumqi-1','Œ¿–«-101',207759,208506,207739,208526,' «','*',3,'*','*',
'urumqi-1','Œ¿–«-101',251530,252395,251510,252415,' «','*',3,'*','*',
'urumqi-1','Œ¿–«-101',258132,259200,258112,259220,' «','*',3,'*','*',
'urumqi-2','Œ¿–«-101',3592,4813,3572,4833,' «','*',1,'*','*',
'urumqi-2','Œ¿–«-101',10445,11683,10425,11703,' «','*',1,'*','*',
'urumqi-2','Œ¿–«-101',17358,18589,17338,18609,' «','*',1,'*','*',
