地面站标识,卫星标识,开始建链时间,结束建链时间,开始跟踪时间,结束跟踪时间,是否馈电,最大仰角,任务执行日期,圈次,升降轨标识,优先级
'乌鲁木齐-1','卫星-66',13517,14748,13497,14768,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-66',20423,21661,20403,21681,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-66',27294,28518,27274,28538,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-66',34192,35198,34172,35218,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-66',78332,78733,78312,78753,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-66',84711,85829,84691,85849,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-66',91464,92703,91444,92723,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-66',98352,99584,98332,99604,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-66',105260,106497,105240,106517,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-66',112133,113362,112113,113382,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-66',119024,120059,119004,120079,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-66',163290,163478,163270,163498,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-66',169567,170664,169547,170684,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-66',176305,177542,176285,177562,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-66',183187,184421,183167,184441,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-66',190097,191333,190077,191353,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-66',196972,198205,196952,198225,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-66',203857,204919,203837,204939,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-66',254424,255499,254404,255519,'是','*',3,'*','*',
'北京-2','卫星-66',77,1316,57,1336,'是','*',1,'*','*',
'北京-2','卫星-66',7012,8215,6992,8235,'是','*',1,'*','*',
'北京-2','卫星-66',13942,15162,13922,15182,'是','*',1,'*','*',
'北京-2','卫星-66',20818,22052,20798,22072,'是','*',1,'*','*',
'北京-2','卫星-66',27716,28758,27696,28778,'是','*',1,'*','*',
'北京-2','卫星-66',71634,72248,71614,72268,'是','*',1,'*','*',
'北京-2','卫星-66',78116,79281,78096,79301,'是','*',1,'*','*',
'北京-2','卫星-66',84914,86154,84894,86174,'是','*',1,'*','*',
'北京-2','卫星-66',91844,93049,91824,93069,'是','*',2,'*','*',
'北京-2','卫星-66',98778,99995,98758,100015,'是','*',2,'*','*',
'北京-2','卫星-66',105657,106894,105637,106914,'是','*',2,'*','*',
'北京-2','卫星-66',112548,113618,112528,113638,'是','*',2,'*','*',
'北京-2','卫星-66',156536,157045,156516,157065,'是','*',2,'*','*',
'北京-2','卫星-66',162968,164118,162948,164138,'是','*',2,'*','*',
'北京-2','卫星-66',169752,170993,169732,171013,'是','*',2,'*','*',
'北京-2','卫星-66',176677,177884,176657,177904,'是','*',3,'*','*',
'北京-2','卫星-66',183614,184828,183594,184848,'是','*',3,'*','*',
'北京-2','卫星-66',190496,191735,190476,191755,'是','*',3,'*','*',
'北京-2','卫星-66',197382,198475,197362,198495,'是','*',3,'*','*',
'北京-2','卫星-66',241458,241822,241438,241842,'是','*',3,'*','*',
'北京-2','卫星-66',247822,248953,247802,248973,'是','*',3,'*','*',
'北京-2','卫星-66',254591,255832,254571,255852,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-66',0,993,-20,1013,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-66',6625,7865,6605,7885,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-66',13517,14749,13497,14769,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-66',20422,21661,20402,21681,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-66',27293,28516,27273,28536,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-66',34191,35195,34171,35215,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-66',78336,78733,78316,78753,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-66',84713,85829,84693,85849,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-66',91465,92704,91445,92724,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-66',98352,99585,98332,99605,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-66',105260,106497,105240,106517,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-66',112132,113360,112112,113380,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-66',119023,120057,119003,120077,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-66',163297,163474,163277,163494,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-66',169569,170665,169549,170685,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-66',176306,177543,176286,177563,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-66',183187,184421,183167,184441,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-66',190097,191332,190077,191352,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-66',196971,198203,196951,198223,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-66',203857,204917,203837,204937,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-66',254426,255500,254406,255520,'是','*',3,'*','*',
'佳木斯-1','卫星-66',304,1547,284,1567,'是','*',1,'*','*',
'佳木斯-1','卫星-66',7189,8431,7169,8451,'是','*',1,'*','*',
'佳木斯-1','卫星-66',14062,15297,14042,15317,'是','*',1,'*','*',
'佳木斯-1','卫星-66',20930,22045,20910,22065,'是','*',1,'*','*',
'佳木斯-1','卫星-66',27970,28469,27950,28489,'是','*',1,'*','*',
'佳木斯-1','卫星-66',71717,72607,71697,72627,'是','*',1,'*','*',
'佳木斯-1','卫星-66',78331,79522,78311,79542,'是','*',1,'*','*',
'佳木斯-1','卫星-66',85142,86385,85122,86405,'是','*',1,'*','*',
'佳木斯-1','卫星-66',92027,93268,92007,93288,'是','*',2,'*','*',
'佳木斯-1','卫星-66',98901,100139,98881,100159,'是','*',2,'*','*',
'佳木斯-1','卫星-66',105767,106899,105747,106919,'是','*',2,'*','*',
'佳木斯-1','卫星-66',112773,113369,112753,113389,'是','*',2,'*','*',
'佳木斯-1','卫星-66',156588,157434,156568,157454,'是','*',2,'*','*',
'佳木斯-1','卫星-66',163179,164361,163159,164381,'是','*',2,'*','*',
'佳木斯-1','卫星-66',169981,171224,169961,171244,'是','*',2,'*','*',
'佳木斯-1','卫星-66',176864,178105,176844,178125,'是','*',3,'*','*',
'佳木斯-1','卫星-66',183740,184980,183720,185000,'是','*',3,'*','*',
'佳木斯-1','卫星-66',190605,191751,190585,191771,'是','*',3,'*','*',
'佳木斯-1','卫星-66',197584,198258,197564,198278,'是','*',3,'*','*',
'佳木斯-1','卫星-66',241462,242258,241442,242278,'是','*',3,'*','*',
'佳木斯-1','卫星-66',248028,249200,248008,249220,'是','*',3,'*','*',
'佳木斯-1','卫星-66',254821,256063,254801,256083,'是','*',3,'*','*',
'佳木斯-2','卫星-66',303,1546,283,1566,'是','*',1,'*','*',
'佳木斯-2','卫星-66',7190,8431,7170,8451,'是','*',1,'*','*',
'佳木斯-2','卫星-66',14063,15299,14043,15319,'是','*',1,'*','*',
'佳木斯-2','卫星-66',20931,22047,20911,22067,'是','*',1,'*','*',
'佳木斯-2','卫星-66',27970,28473,27950,28493,'是','*',1,'*','*',
'佳木斯-2','卫星-66',71714,72606,71694,72626,'是','*',1,'*','*',
'佳木斯-2','卫星-66',78329,79522,78309,79542,'是','*',1,'*','*',
'佳木斯-2','卫星-66',85142,86385,85122,86405,'是','*',1,'*','*',
'佳木斯-2','卫星-66',92027,93268,92007,93288,'是','*',2,'*','*',
'佳木斯-2','卫星-66',98902,100140,98882,100160,'是','*',2,'*','*',
'佳木斯-2','卫星-66',105768,106900,105748,106920,'是','*',2,'*','*',
'佳木斯-2','卫星-66',112773,113372,112753,113392,'是','*',2,'*','*',
'佳木斯-2','卫星-66',156585,157433,156565,157453,'是','*',2,'*','*',
'佳木斯-2','卫星-66',163177,164360,163157,164380,'是','*',2,'*','*',
'佳木斯-2','卫星-66',169981,171223,169961,171243,'是','*',2,'*','*',
'佳木斯-2','卫星-66',176864,178105,176844,178125,'是','*',3,'*','*',
'佳木斯-2','卫星-66',183741,184981,183721,185001,'是','*',3,'*','*',
'佳木斯-2','卫星-66',190606,191753,190586,191773,'是','*',3,'*','*',
'佳木斯-2','卫星-66',197584,198262,197564,198282,'是','*',3,'*','*',
'佳木斯-2','卫星-66',241459,242257,241439,242277,'是','*',3,'*','*',
'佳木斯-2','卫星-66',248027,249199,248007,249219,'是','*',3,'*','*',
'佳木斯-2','卫星-66',254820,256062,254800,256082,'是','*',3,'*','*',
'海南-1','卫星-66',0,917,-20,937,'是','*',1,'*','*',
'海南-1','卫星-66',7144,7710,7124,7730,'是','*',1,'*','*',
'海南-1','卫星-66',14274,14863,14254,14883,'是','*',1,'*','*',
'海南-1','卫星-66',21064,22140,21044,22160,'是','*',1,'*','*',
'海南-1','卫星-66',27875,29110,27855,29130,'是','*',1,'*','*',
'海南-1','卫星-66',34853,35777,34833,35797,'是','*',1,'*','*',
'海南-1','卫星-66',71058,71961,71038,71981,'是','*',1,'*','*',
'海南-1','卫星-66',77714,78948,77694,78968,'是','*',1,'*','*',
'海南-1','卫星-66',84676,85761,84656,85781,'是','*',1,'*','*',
'海南-1','卫星-66',91946,92550,91926,92570,'是','*',2,'*','*',
'海南-1','卫星-66',99113,99665,99093,99685,'是','*',2,'*','*',
'海南-1','卫星-66',105909,106960,105889,106980,'是','*',2,'*','*',
'海南-1','卫星-66',112715,113951,112695,113971,'是','*',2,'*','*',
'海南-1','卫星-66',119671,120644,119651,120664,'是','*',2,'*','*',
'海南-1','卫星-66',155931,156773,155911,156793,'是','*',2,'*','*',
'海南-1','卫星-66',162557,163787,162537,163807,'是','*',2,'*','*',
'海南-1','卫星-66',169498,170606,169478,170626,'是','*',2,'*','*',
'海南-1','卫星-66',176748,177392,176728,177412,'是','*',3,'*','*',
'海南-1','卫星-66',183952,184467,183932,184487,'是','*',3,'*','*',
'海南-1','卫星-66',190754,191778,190734,191798,'是','*',3,'*','*',
'海南-1','卫星-66',197555,198791,197535,198811,'是','*',3,'*','*',
'海南-1','卫星-66',204492,205508,204472,205528,'是','*',3,'*','*',
'海南-1','卫星-66',240809,241580,240789,241600,'是','*',3,'*','*',
'海南-1','卫星-66',247401,248625,247381,248645,'是','*',3,'*','*',
'海南-1','卫星-66',254322,255451,254302,255471,'是','*',3,'*','*',
'海南-2','卫星-66',0,919,-20,939,'是','*',1,'*','*',
'海南-2','卫星-66',7141,7715,7121,7735,'是','*',1,'*','*',
'海南-2','卫星-66',14269,14866,14249,14886,'是','*',1,'*','*',
'海南-2','卫星-66',21062,22140,21042,22160,'是','*',1,'*','*',
'海南-2','卫星-66',27874,29109,27854,29129,'是','*',1,'*','*',
'海南-2','卫星-66',34853,35774,34833,35794,'是','*',1,'*','*',
'海南-2','卫星-66',71061,71962,71041,71982,'是','*',1,'*','*',
'海南-2','卫星-66',77716,78949,77696,78969,'是','*',1,'*','*',
'海南-2','卫星-66',84677,85764,84657,85784,'是','*',1,'*','*',
'海南-2','卫星-66',91943,92555,91923,92575,'是','*',2,'*','*',
'海南-2','卫星-66',99109,99669,99089,99689,'是','*',2,'*','*',
'海南-2','卫星-66',105907,106960,105887,106980,'是','*',2,'*','*',
'海南-2','卫星-66',112714,113950,112694,113970,'是','*',2,'*','*',
'海南-2','卫星-66',119670,120641,119650,120661,'是','*',2,'*','*',
'海南-2','卫星-66',155934,156774,155914,156794,'是','*',2,'*','*',
'海南-2','卫星-66',162559,163788,162539,163808,'是','*',2,'*','*',
'海南-2','卫星-66',169499,170608,169479,170628,'是','*',2,'*','*',
'海南-2','卫星-66',176745,177396,176725,177416,'是','*',3,'*','*',
'海南-2','卫星-66',183946,184472,183926,184492,'是','*',3,'*','*',
'海南-2','卫星-66',190752,191778,190732,191798,'是','*',3,'*','*',
'海南-2','卫星-66',197554,198789,197534,198809,'是','*',3,'*','*',
'海南-2','卫星-66',204492,205506,204472,205526,'是','*',3,'*','*',
'海南-2','卫星-66',240813,241580,240793,241600,'是','*',3,'*','*',
'海南-2','卫星-66',247403,248626,247383,248646,'是','*',3,'*','*',
'海南-2','卫星-66',254323,255453,254303,255473,'是','*',3,'*','*',
'库尔勒-1','卫星-66',0,951,-20,971,'是','*',1,'*','*',
'库尔勒-1','卫星-66',6584,7825,6564,7845,'是','*',1,'*','*',
'库尔勒-1','卫星-66',13494,14714,13474,14734,'是','*',1,'*','*',
'库尔勒-1','卫星-66',20417,21644,20397,21664,'是','*',1,'*','*',
'库尔勒-1','卫星-66',27294,28529,27274,28549,'是','*',1,'*','*',
'库尔勒-1','卫星-66',34185,35244,34165,35264,'是','*',1,'*','*',
'库尔勒-1','卫星-66',78295,78668,78275,78688,'是','*',1,'*','*',
'库尔勒-1','卫星-66',84662,85787,84642,85807,'是','*',1,'*','*',
'库尔勒-1','卫星-66',91423,92664,91403,92684,'是','*',2,'*','*',
'库尔勒-1','卫星-66',98328,99549,98308,99569,'是','*',2,'*','*',
'库尔勒-1','卫星-66',105254,106479,105234,106499,'是','*',2,'*','*',
'库尔勒-1','卫星-66',112133,113371,112113,113391,'是','*',2,'*','*',
'库尔勒-1','卫星-66',119018,120102,118998,120122,'是','*',2,'*','*',
'库尔勒-1','卫星-66',169517,170622,169497,170642,'是','*',2,'*','*',
'库尔勒-1','卫星-66',176263,177503,176243,177523,'是','*',3,'*','*',
'库尔勒-1','卫星-66',183162,184385,183142,184405,'是','*',3,'*','*',
'库尔勒-1','卫星-66',190090,191313,190070,191333,'是','*',3,'*','*',
'库尔勒-1','卫星-66',196972,198212,196952,198232,'是','*',3,'*','*',
'库尔勒-1','卫星-66',203853,204959,203833,204979,'是','*',3,'*','*',
'库尔勒-1','卫星-66',211078,211210,211058,211230,'是','*',3,'*','*',
'库尔勒-1','卫星-66',254374,255456,254354,255476,'是','*',3,'*','*',
'库尔勒-2','卫星-66',0,950,-20,970,'是','*',1,'*','*',
'库尔勒-2','卫星-66',6583,7824,6563,7844,'是','*',1,'*','*',
'库尔勒-2','卫星-66',13494,14713,13474,14733,'是','*',1,'*','*',
'库尔勒-2','卫星-66',20418,21644,20398,21664,'是','*',1,'*','*',
'库尔勒-2','卫星-66',27295,28530,27275,28550,'是','*',1,'*','*',
'库尔勒-2','卫星-66',34186,35246,34166,35266,'是','*',1,'*','*',
'库尔勒-2','卫星-66',78291,78669,78271,78689,'是','*',1,'*','*',
'库尔勒-2','卫星-66',84660,85786,84640,85806,'是','*',1,'*','*',
'库尔勒-2','卫星-66',91422,92663,91402,92683,'是','*',2,'*','*',
'库尔勒-2','卫星-66',98328,99549,98308,99569,'是','*',2,'*','*',
'库尔勒-2','卫星-66',105254,106479,105234,106499,'是','*',2,'*','*',
'库尔勒-2','卫星-66',112134,113372,112114,113392,'是','*',2,'*','*',
'库尔勒-2','卫星-66',119019,120105,118999,120125,'是','*',2,'*','*',
'库尔勒-2','卫星-66',163277,163383,163257,163403,'是','*',2,'*','*',
'库尔勒-2','卫星-66',169515,170621,169495,170641,'是','*',2,'*','*',
'库尔勒-2','卫星-66',176262,177502,176242,177522,'是','*',3,'*','*',
'库尔勒-2','卫星-66',183162,184384,183142,184404,'是','*',3,'*','*',
'库尔勒-2','卫星-66',190090,191313,190070,191333,'是','*',3,'*','*',
'库尔勒-2','卫星-66',196973,198213,196953,198233,'是','*',3,'*','*',
'库尔勒-2','卫星-66',203854,204961,203834,204981,'是','*',3,'*','*',
'库尔勒-2','卫星-66',211073,211219,211053,211239,'是','*',3,'*','*',
'库尔勒-2','卫星-66',254372,255455,254352,255475,'是','*',3,'*','*',
'雄安-1','卫星-66',58,1297,38,1317,'是','*',1,'*','*',
'雄安-1','卫星-66',6997,8196,6977,8216,'是','*',1,'*','*',
'雄安-1','卫星-66',13933,15147,13913,15167,'是','*',1,'*','*',
'雄安-1','卫星-66',20811,22049,20791,22069,'是','*',1,'*','*',
'雄安-1','卫星-66',27705,28770,27685,28790,'是','*',1,'*','*',
'雄安-1','卫星-66',71632,72213,71612,72233,'是','*',1,'*','*',
'雄安-1','卫星-66',78099,79261,78079,79281,'是','*',1,'*','*',
'雄安-1','卫星-66',84895,86135,84875,86155,'是','*',1,'*','*',
'雄安-1','卫星-66',91829,93030,91809,93050,'是','*',2,'*','*',
'雄安-1','卫星-66',98769,99980,98749,100000,'是','*',2,'*','*',
'雄安-1','卫星-66',105650,106890,105630,106910,'是','*',2,'*','*',
'雄安-1','卫星-66',112538,113628,112518,113648,'是','*',2,'*','*',
'雄安-1','卫星-66',156539,157004,156519,157024,'是','*',2,'*','*',
'雄安-1','卫星-66',162952,164097,162932,164117,'是','*',2,'*','*',
'雄安-1','卫星-66',169733,170974,169713,170994,'是','*',2,'*','*',
'雄安-1','卫星-66',176662,177864,176642,177884,'是','*',3,'*','*',
'雄安-1','卫星-66',183605,184813,183585,184833,'是','*',3,'*','*',
'雄安-1','卫星-66',190489,191730,190469,191750,'是','*',3,'*','*',
'雄安-1','卫星-66',197372,198484,197352,198504,'是','*',3,'*','*',
'雄安-1','卫星-66',241475,241768,241455,241788,'是','*',3,'*','*',
'雄安-1','卫星-66',247805,248933,247785,248953,'是','*',3,'*','*',
'雄安-1','卫星-66',254572,255813,254552,255833,'是','*',3,'*','*',
'雄安-2','卫星-66',59,1298,39,1318,'是','*',1,'*','*',
'雄安-2','卫星-66',6997,8196,6977,8216,'是','*',1,'*','*',
'雄安-2','卫星-66',13932,15147,13912,15167,'是','*',1,'*','*',
'雄安-2','卫星-66',20810,22048,20790,22068,'是','*',1,'*','*',
'雄安-2','卫星-66',27704,28767,27684,28787,'是','*',1,'*','*',
'雄安-2','卫星-66',71635,72214,71615,72234,'是','*',1,'*','*',
'雄安-2','卫星-66',78101,79262,78081,79282,'是','*',1,'*','*',
'雄安-2','卫星-66',84896,86136,84876,86156,'是','*',1,'*','*',
'雄安-2','卫星-66',91829,93031,91809,93051,'是','*',2,'*','*',
'雄安-2','卫星-66',98768,99980,98748,100000,'是','*',2,'*','*',
'雄安-2','卫星-66',105649,106889,105629,106909,'是','*',2,'*','*',
'雄安-2','卫星-66',112537,113626,112517,113646,'是','*',2,'*','*',
'雄安-2','卫星-66',156543,157004,156523,157024,'是','*',2,'*','*',
'雄安-2','卫星-66',162954,164098,162934,164118,'是','*',2,'*','*',
'雄安-2','卫星-66',169734,170975,169714,170995,'是','*',2,'*','*',
'雄安-2','卫星-66',176662,177865,176642,177885,'是','*',3,'*','*',
'雄安-2','卫星-66',183604,184813,183584,184833,'是','*',3,'*','*',
'雄安-2','卫星-66',190488,191729,190468,191749,'是','*',3,'*','*',
'雄安-2','卫星-66',197371,198482,197351,198502,'是','*',3,'*','*',
'雄安-2','卫星-66',241480,241766,241460,241786,'是','*',3,'*','*',
'雄安-2','卫星-66',247807,248934,247787,248954,'是','*',3,'*','*',
'雄安-2','卫星-66',254573,255814,254553,255834,'是','*',3,'*','*',
'铜川-1','卫星-66',0,1164,-20,1184,'是','*',1,'*','*',
'铜川-1','卫星-66',6903,8055,6883,8075,'是','*',1,'*','*',
'铜川-1','卫星-66',13889,15037,13869,15057,'是','*',1,'*','*',
'铜川-1','卫星-66',20785,22016,20765,22036,'是','*',1,'*','*',
'铜川-1','卫星-66',27658,28834,27638,28854,'是','*',1,'*','*',
'铜川-1','卫星-66',34725,35308,34705,35328,'是','*',1,'*','*',
'铜川-1','卫星-66',71637,71940,71617,71960,'是','*',1,'*','*',
'铜川-1','卫星-66',77978,79124,77958,79144,'是','*',1,'*','*',
'铜川-1','卫星-66',84767,86003,84747,86023,'是','*',1,'*','*',
'铜川-1','卫星-66',91732,92890,91712,92910,'是','*',2,'*','*',
'铜川-1','卫星-66',98723,99866,98703,99886,'是','*',2,'*','*',
'铜川-1','卫星-66',105624,106851,105604,106871,'是','*',2,'*','*',
'铜川-1','卫星-66',112494,113684,112474,113704,'是','*',2,'*','*',
'铜川-1','卫星-66',119525,120203,119505,120223,'是','*',2,'*','*',
'铜川-1','卫星-66',162832,163958,162812,163978,'是','*',2,'*','*',
'铜川-1','卫星-66',169604,170843,169584,170863,'是','*',2,'*','*',
'铜川-1','卫星-66',176561,177725,176541,177745,'是','*',3,'*','*',
'铜川-1','卫星-66',183555,184694,183535,184714,'是','*',3,'*','*',
'铜川-1','卫星-66',190463,191684,190443,191704,'是','*',3,'*','*',
'铜川-1','卫星-66',197331,198533,197311,198553,'是','*',3,'*','*',
'铜川-1','卫星-66',204333,205089,204313,205109,'是','*',3,'*','*',
'铜川-1','卫星-66',247688,248791,247668,248811,'是','*',3,'*','*',
'铜川-1','卫星-66',254442,255682,254422,255702,'是','*',3,'*','*',
'上海-1','卫星-66',117,1315,97,1335,'是','*',1,'*','*',
'上海-1','卫星-66',7123,8247,7103,8267,'是','*',1,'*','*',
'上海-1','卫星-66',14071,15254,14051,15274,'是','*',1,'*','*',
'上海-1','卫星-66',20942,22180,20922,22200,'是','*',1,'*','*',
'上海-1','卫星-66',27852,28889,27832,28909,'是','*',1,'*','*',
'上海-1','卫星-66',71424,72337,71404,72357,'是','*',1,'*','*',
'上海-1','卫星-66',78061,79287,78041,79307,'是','*',1,'*','*',
'上海-1','卫星-66',84949,86153,84929,86173,'是','*',1,'*','*',
'上海-1','卫星-66',91953,93078,91933,93098,'是','*',2,'*','*',
'上海-1','卫星-66',98908,100083,98888,100103,'是','*',2,'*','*',
'上海-1','卫星-66',105781,107020,105761,107040,'是','*',2,'*','*',
'上海-1','卫星-66',112682,113749,112662,113769,'是','*',2,'*','*',
'上海-1','卫星-66',156296,157158,156276,157178,'是','*',2,'*','*',
'上海-1','卫星-66',162906,164125,162886,164145,'是','*',2,'*','*',
'上海-1','卫星-66',169780,170991,169760,171011,'是','*',2,'*','*',
'上海-1','卫星-66',176782,177909,176762,177929,'是','*',3,'*','*',
'上海-1','卫星-66',183744,184912,183724,184932,'是','*',3,'*','*',
'上海-1','卫星-66',190620,191859,190600,191879,'是','*',3,'*','*',
'上海-1','卫星-66',197513,198608,197493,198628,'是','*',3,'*','*',
'上海-1','卫星-66',241173,241975,241153,241995,'是','*',3,'*','*',
'上海-1','卫星-66',247753,248962,247733,248982,'是','*',3,'*','*',
'上海-1','卫星-66',254613,255829,254593,255849,'是','*',3,'*','*',
'铜川-2','卫星-66',0,1163,-20,1183,'是','*',1,'*','*',
'铜川-2','卫星-66',6904,8054,6884,8074,'是','*',1,'*','*',
'铜川-2','卫星-66',13890,15037,13870,15057,'是','*',1,'*','*',
'铜川-2','卫星-66',20786,22017,20766,22037,'是','*',1,'*','*',
'铜川-2','卫星-66',27659,28836,27639,28856,'是','*',1,'*','*',
'铜川-2','卫星-66',34725,35312,34705,35332,'是','*',1,'*','*',
'铜川-2','卫星-66',71631,71941,71611,71961,'是','*',1,'*','*',
'铜川-2','卫星-66',77976,79123,77956,79143,'是','*',1,'*','*',
'铜川-2','卫星-66',84766,86002,84746,86022,'是','*',1,'*','*',
'铜川-2','卫星-66',91732,92889,91712,92909,'是','*',2,'*','*',
'铜川-2','卫星-66',98724,99865,98704,99885,'是','*',2,'*','*',
'铜川-2','卫星-66',105625,106851,105605,106871,'是','*',2,'*','*',
'铜川-2','卫星-66',112495,113686,112475,113706,'是','*',2,'*','*',
'铜川-2','卫星-66',119525,120206,119505,120226,'是','*',2,'*','*',
'铜川-2','卫星-66',162830,163957,162810,163977,'是','*',2,'*','*',
'铜川-2','卫星-66',169603,170841,169583,170861,'是','*',2,'*','*',
'铜川-2','卫星-66',176561,177723,176541,177743,'是','*',3,'*','*',
'铜川-2','卫星-66',183556,184694,183536,184714,'是','*',3,'*','*',
'铜川-2','卫星-66',190464,191685,190444,191705,'是','*',3,'*','*',
'铜川-2','卫星-66',197332,198535,197312,198555,'是','*',3,'*','*',
'铜川-2','卫星-66',204334,205092,204314,205112,'是','*',3,'*','*',
'铜川-2','卫星-66',247686,248790,247666,248810,'是','*',3,'*','*',
'铜川-2','卫星-66',254441,255680,254421,255700,'是','*',3,'*','*',
'秦岭-1','卫星-66',0,1031,-20,1051,'是','*',1,'*','*',
'秦岭-1','卫星-66',7117,7905,7097,7925,'是','*',1,'*','*',
'秦岭-1','卫星-66',14174,15037,14154,15057,'是','*',1,'*','*',
'秦岭-1','卫星-66',21016,22180,20996,22200,'是','*',1,'*','*',
'秦岭-1','卫星-66',27860,29076,27840,29096,'是','*',1,'*','*',
'秦岭-1','卫星-66',34912,35638,34892,35658,'是','*',1,'*','*',
'秦岭-1','卫星-66',71155,72066,71135,72086,'是','*',1,'*','*',
'秦岭-1','卫星-66',77808,79042,77788,79062,'是','*',1,'*','*',
'秦岭-1','卫星-66',84756,85873,84736,85893,'是','*',1,'*','*',
'秦岭-1','卫星-66',91931,92737,91911,92757,'是','*',2,'*','*',
'秦岭-1','卫星-66',99010,99851,98990,99871,'是','*',2,'*','*',
'秦岭-1','卫星-66',105859,107007,105839,107027,'是','*',2,'*','*',
'秦岭-1','卫星-66',112697,113921,112677,113941,'是','*',2,'*','*',
'秦岭-1','卫星-66',119717,120520,119697,120540,'是','*',2,'*','*',
'秦岭-1','卫星-66',156027,156881,156007,156901,'是','*',2,'*','*',
'秦岭-1','卫星-66',162651,163880,162631,163900,'是','*',2,'*','*',
'秦岭-1','卫星-66',169580,170715,169560,170735,'是','*',2,'*','*',
'秦岭-1','卫星-66',176745,177570,176725,177590,'是','*',3,'*','*',
'秦岭-1','卫星-66',183844,184664,183824,184684,'是','*',3,'*','*',
'秦岭-1','卫星-66',190701,191832,190681,191852,'是','*',3,'*','*',
'秦岭-1','卫星-66',197535,198765,197515,198785,'是','*',3,'*','*',
'秦岭-1','卫星-66',204528,205396,204508,205416,'是','*',3,'*','*',
'秦岭-1','卫星-66',240905,241691,240885,241711,'是','*',3,'*','*',
'秦岭-1','卫星-66',247496,248718,247476,248738,'是','*',3,'*','*',
'秦岭-1','卫星-66',254406,255558,254386,255578,'是','*',3,'*','*',
'秦岭-2','卫星-66',0,1029,-20,1049,'是','*',1,'*','*',
'秦岭-2','卫星-66',7119,7902,7099,7922,'是','*',1,'*','*',
'秦岭-2','卫星-66',14177,15035,14157,15055,'是','*',1,'*','*',
'秦岭-2','卫星-66',21018,22180,20998,22200,'是','*',1,'*','*',
'秦岭-2','卫星-66',27861,29077,27841,29097,'是','*',1,'*','*',
'秦岭-2','卫星-66',34913,35641,34893,35661,'是','*',1,'*','*',
'秦岭-2','卫星-66',71152,72065,71132,72085,'是','*',1,'*','*',
'秦岭-2','卫星-66',77807,79040,77787,79060,'是','*',1,'*','*',
'秦岭-2','卫星-66',84755,85871,84735,85891,'是','*',1,'*','*',
'秦岭-2','卫星-66',91933,92734,91913,92754,'是','*',2,'*','*',
'秦岭-2','卫星-66',99012,99849,98992,99869,'是','*',2,'*','*',
'秦岭-2','卫星-66',105860,107007,105840,107027,'是','*',2,'*','*',
'秦岭-2','卫星-66',112698,113923,112678,113943,'是','*',2,'*','*',
'秦岭-2','卫星-66',119718,120523,119698,120543,'是','*',2,'*','*',
'秦岭-2','卫星-66',156024,156880,156004,156900,'是','*',2,'*','*',
'秦岭-2','卫星-66',162650,163879,162630,163899,'是','*',2,'*','*',
'秦岭-2','卫星-66',169580,170713,169560,170733,'是','*',2,'*','*',
'秦岭-2','卫星-66',176747,177568,176727,177588,'是','*',3,'*','*',
'秦岭-2','卫星-66',183847,184662,183827,184682,'是','*',3,'*','*',
'秦岭-2','卫星-66',190703,191832,190683,191852,'是','*',3,'*','*',
'秦岭-2','卫星-66',197536,198767,197516,198787,'是','*',3,'*','*',
'秦岭-2','卫星-66',204529,205399,204509,205419,'是','*',3,'*','*',
