地面站标识,卫星标识,开始建链时间,结束建链时间,开始跟踪时间,结束跟踪时间,是否馈电,最大仰角,任务执行日期,圈次,升降轨标识,优先级
'拉萨-2','卫星-78',180700,181933,180680,181953,'是','*',3,'*','*',
'拉萨-2','卫星-78',187699,188796,187679,188816,'是','*',3,'*','*',
'拉萨-2','卫星-78',194767,195775,194747,195795,'是','*',3,'*','*',
'拉萨-2','卫星-78',201700,202849,201680,202869,'是','*',3,'*','*',
'拉萨-2','卫星-78',208554,209791,208534,209811,'是','*',3,'*','*',
'拉萨-2','卫星-78',215487,216480,215467,216500,'是','*',3,'*','*',
'拉萨-2','卫星-78',258778,259200,258758,259220,'是','*',3,'*','*',
'重庆-1','卫星-78',4345,5582,4325,5602,'是','*',1,'*','*',
'重庆-1','卫星-78',11288,12437,11268,12457,'是','*',1,'*','*',
'重庆-1','卫星-78',18360,19370,18340,19390,'是','*',1,'*','*',
'重庆-1','卫星-78',25339,26438,25319,26458,'是','*',1,'*','*',
'重庆-1','卫星-78',32202,33435,32182,33455,'是','*',1,'*','*',
'重庆-1','卫星-78',39090,40211,39070,40231,'是','*',1,'*','*',
'重庆-1','卫星-78',82522,83475,82502,83495,'是','*',1,'*','*',
'重庆-1','卫星-78',89187,90421,89167,90441,'是','*',2,'*','*',
'重庆-1','卫星-78',96115,97276,96095,97296,'是','*',2,'*','*',
'重庆-1','卫星-78',103186,104199,103166,104219,'是','*',2,'*','*',
'重庆-1','卫星-78',110175,111262,110155,111282,'是','*',2,'*','*',
'重庆-1','卫星-78',117042,118271,117022,118291,'是','*',2,'*','*',
'重庆-1','卫星-78',123923,125066,123903,125086,'是','*',2,'*','*',
'重庆-1','卫星-78',167392,168296,167372,168316,'是','*',2,'*','*',
'重庆-1','卫星-78',174031,175260,174011,175280,'是','*',3,'*','*',
'重庆-1','卫星-78',180943,182115,180923,182135,'是','*',3,'*','*',
'重庆-1','卫星-78',188010,189029,187990,189049,'是','*',3,'*','*',
'重庆-1','卫星-78',195011,196086,194991,196106,'是','*',3,'*','*',
'重庆-1','卫星-78',201883,203107,201863,203127,'是','*',3,'*','*',
'重庆-1','卫星-78',208757,209920,208737,209940,'是','*',3,'*','*',
'重庆-1','卫星-78',215962,216274,215942,216294,'是','*',3,'*','*',
'重庆-1','卫星-78',252266,253114,252246,253134,'是','*',3,'*','*',
'重庆-1','卫星-78',258875,259200,258855,259220,'是','*',3,'*','*',
'重庆-2','卫星-78',4347,5583,4327,5603,'是','*',1,'*','*',
'重庆-2','卫星-78',11288,12438,11268,12458,'是','*',1,'*','*',
'重庆-2','卫星-78',18359,19372,18339,19392,'是','*',1,'*','*',
'重庆-2','卫星-78',25337,26438,25317,26458,'是','*',1,'*','*',
'重庆-2','卫星-78',32201,33434,32181,33454,'是','*',1,'*','*',
'重庆-2','卫星-78',39088,40209,39068,40229,'是','*',1,'*','*',
'重庆-2','卫星-78',82525,83476,82505,83496,'是','*',1,'*','*',
'重庆-2','卫星-78',89189,90423,89169,90443,'是','*',2,'*','*',
'重庆-2','卫星-78',96115,97277,96095,97297,'是','*',2,'*','*',
'重庆-2','卫星-78',103184,104201,103164,104221,'是','*',2,'*','*',
'重庆-2','卫星-78',110174,111262,110154,111282,'是','*',2,'*','*',
'重庆-2','卫星-78',117041,118270,117021,118290,'是','*',2,'*','*',
'重庆-2','卫星-78',123921,125064,123901,125084,'是','*',2,'*','*',
'重庆-2','卫星-78',167395,168297,167375,168317,'是','*',2,'*','*',
'重庆-2','卫星-78',174032,175262,174012,175282,'是','*',3,'*','*',
'重庆-2','卫星-78',180944,182117,180924,182137,'是','*',3,'*','*',
'重庆-2','卫星-78',188009,189031,187989,189051,'是','*',3,'*','*',
'重庆-2','卫星-78',195009,196086,194989,196106,'是','*',3,'*','*',
'重庆-2','卫星-78',201881,203106,201861,203126,'是','*',3,'*','*',
'重庆-2','卫星-78',208756,209918,208736,209938,'是','*',3,'*','*',
'重庆-2','卫星-78',215964,216268,215944,216288,'是','*',3,'*','*',
'重庆-2','卫星-78',252269,253115,252249,253135,'是','*',3,'*','*',
'重庆-2','卫星-78',258877,259200,258857,259220,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-78',4521,5466,4501,5486,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-78',11166,12379,11146,12399,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-78',18007,19247,17987,19267,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-78',24919,26149,24899,26169,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-78',31808,33050,31788,33070,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-78',38677,39840,38657,39860,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-78',45665,46355,45645,46375,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-78',89389,90294,89369,90314,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-78',96013,97218,95993,97238,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-78',102845,104085,102825,104105,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-78',109755,110985,109735,111005,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-78',116647,117889,116627,117909,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-78',123515,124691,123495,124711,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-78',130481,131239,130461,131259,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-78',174261,175121,174241,175141,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-78',180860,182056,180840,182076,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-78',187682,188924,187662,188944,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-78',194591,195821,194571,195841,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-78',201486,202728,201466,202748,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-78',208353,209540,208333,209560,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-78',215302,216117,215282,216137,'是','*',3,'*','*',
'北京-2','卫星-78',4596,5828,4576,5848,'是','*',1,'*','*',
'北京-2','卫星-78',11481,12703,11461,12723,'是','*',1,'*','*',
'北京-2','卫星-78',18429,19631,18409,19651,'是','*',1,'*','*',
'北京-2','卫星-78',25330,26568,25310,26588,'是','*',1,'*','*',
'北京-2','卫星-78',32201,33387,32181,33407,'是','*',1,'*','*',
'北京-2','卫星-78',39188,39931,39168,39951,'是','*',1,'*','*',
'北京-2','卫星-78',82765,83756,82745,83776,'是','*',1,'*','*',
'北京-2','卫星-78',89439,90668,89419,90688,'是','*',2,'*','*',
'北京-2','卫星-78',96316,97540,96296,97560,'是','*',2,'*','*',
'北京-2','卫星-78',103263,104464,103243,104484,'是','*',2,'*','*',
'北京-2','卫星-78',110169,111405,110149,111425,'是','*',2,'*','*',
'北京-2','卫星-78',117039,118236,117019,118256,'是','*',2,'*','*',
'北京-2','卫星-78',124005,124811,123985,124831,'是','*',2,'*','*',
'北京-2','卫星-78',167630,168585,167610,168605,'是','*',2,'*','*',
'北京-2','卫星-78',174284,175507,174264,175527,'是','*',3,'*','*',
'北京-2','卫星-78',181150,182378,181130,182398,'是','*',3,'*','*',
'北京-2','卫星-78',188097,189297,188077,189317,'是','*',3,'*','*',
'北京-2','卫星-78',195007,196241,194987,196261,'是','*',3,'*','*',
'北京-2','卫星-78',201877,203084,201857,203104,'是','*',3,'*','*',
'北京-2','卫星-78',208826,209687,208806,209707,'是','*',3,'*','*',
'北京-2','卫星-78',252499,253412,252479,253432,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-78',4524,5467,4504,5487,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-78',11167,12379,11147,12399,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-78',18008,19248,17988,19268,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-78',24919,26149,24899,26169,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-78',31807,33049,31787,33069,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-78',38676,39838,38656,39858,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-78',45665,46352,45645,46372,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-78',89392,90295,89372,90315,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-78',96014,97219,95994,97239,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-78',102845,104086,102825,104106,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-78',109755,110985,109735,111005,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-78',116646,117888,116626,117908,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-78',123514,124689,123494,124709,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-78',130481,131236,130461,131256,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-78',174263,175121,174243,175141,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-78',180862,182057,180842,182077,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-78',187683,188924,187663,188944,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-78',194591,195821,194571,195841,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-78',201485,202727,201465,202747,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-78',208352,209539,208332,209559,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-78',215301,216114,215281,216134,'是','*',3,'*','*',
'佳木斯-1','卫星-78',4826,6060,4806,6080,'是','*',1,'*','*',
'佳木斯-1','卫星-78',11690,12932,11670,12952,'是','*',1,'*','*',
'佳木斯-1','卫星-78',18575,19818,18555,19838,'是','*',1,'*','*',
'佳木斯-1','卫星-78',25439,26642,25419,26662,'是','*',1,'*','*',
'佳木斯-1','卫星-78',32340,33286,32320,33306,'是','*',1,'*','*',
'佳木斯-1','卫星-78',76612,76908,76592,76928,'是','*',1,'*','*',
'佳木斯-1','卫星-78',82940,84028,82920,84048,'是','*',1,'*','*',
'佳木斯-1','卫星-78',89669,90900,89649,90920,'是','*',2,'*','*',
'佳木斯-1','卫星-78',96528,97770,96508,97790,'是','*',2,'*','*',
'佳木斯-1','卫星-78',103414,104657,103394,104677,'是','*',2,'*','*',
'佳木斯-1','卫星-78',110278,111489,110258,111509,'是','*',2,'*','*',
'佳木斯-1','卫星-78',117172,118151,117152,118171,'是','*',2,'*','*',
'佳木斯-1','卫星-78',167797,168864,167777,168884,'是','*',2,'*','*',
'佳木斯-1','卫星-78',174512,175740,174492,175760,'是','*',3,'*','*',
'佳木斯-1','卫星-78',181366,182608,181346,182628,'是','*',3,'*','*',
'佳木斯-1','卫星-78',188252,189495,188232,189515,'是','*',3,'*','*',
'佳木斯-1','卫星-78',195118,196335,195098,196355,'是','*',3,'*','*',
'佳木斯-1','卫星-78',202005,203014,201985,203034,'是','*',3,'*','*',
'佳木斯-1','卫星-78',252656,253699,252636,253719,'是','*',3,'*','*',
'佳木斯-2','卫星-78',4825,6059,4805,6079,'是','*',1,'*','*',
'佳木斯-2','卫星-78',11690,12932,11670,12952,'是','*',1,'*','*',
'佳木斯-2','卫星-78',18576,19819,18556,19839,'是','*',1,'*','*',
'佳木斯-2','卫星-78',25439,26644,25419,26664,'是','*',1,'*','*',
'佳木斯-2','卫星-78',32341,33288,32321,33308,'是','*',1,'*','*',
'佳木斯-2','卫星-78',76607,76910,76587,76930,'是','*',1,'*','*',
'佳木斯-2','卫星-78',82938,84027,82918,84047,'是','*',1,'*','*',
'佳木斯-2','卫星-78',89667,90899,89647,90919,'是','*',2,'*','*',
'佳木斯-2','卫星-78',96528,97770,96508,97790,'是','*',2,'*','*',
'佳木斯-2','卫星-78',103414,104657,103394,104677,'是','*',2,'*','*',
'佳木斯-2','卫星-78',110279,111490,110259,111510,'是','*',2,'*','*',
'佳木斯-2','卫星-78',117172,118153,117152,118173,'是','*',2,'*','*',
'佳木斯-2','卫星-78',167795,168863,167775,168883,'是','*',2,'*','*',
'佳木斯-2','卫星-78',174511,175739,174491,175759,'是','*',3,'*','*',
'佳木斯-2','卫星-78',181365,182608,181345,182628,'是','*',3,'*','*',
'佳木斯-2','卫星-78',188253,189496,188233,189516,'是','*',3,'*','*',
'佳木斯-2','卫星-78',195119,196336,195099,196356,'是','*',3,'*','*',
'佳木斯-2','卫星-78',202005,203016,201985,203036,'是','*',3,'*','*',
'佳木斯-2','卫星-78',252654,253698,252634,253718,'是','*',3,'*','*',
'海南-1','卫星-78',4271,5469,4251,5489,'是','*',1,'*','*',
'海南-1','卫星-78',11402,12253,11382,12273,'是','*',1,'*','*',
'海南-1','卫星-78',18736,19139,18716,19159,'是','*',1,'*','*',
'海南-1','卫星-78',25625,26473,25605,26493,'是','*',1,'*','*',
'海南-1','卫星-78',32408,33605,32388,33625,'是','*',1,'*','*',
'海南-1','卫星-78',39271,40439,39251,40459,'是','*',1,'*','*',
'海南-1','卫星-78',82292,83438,82272,83458,'是','*',1,'*','*',
'海南-1','卫星-78',89103,90312,89083,90332,'是','*',2,'*','*',
'海南-1','卫星-78',96211,97098,96191,97118,'是','*',2,'*','*',
'海南-1','卫星-78',103553,103960,103533,103980,'是','*',2,'*','*',
'海南-1','卫星-78',110470,111281,110450,111301,'是','*',2,'*','*',
'海南-1','卫星-78',117252,118436,117232,118456,'是','*',2,'*','*',
'海南-1','卫星-78',124105,125290,124085,125310,'是','*',2,'*','*',
'海南-1','卫星-78',131326,131701,131306,131721,'是','*',2,'*','*',
'海南-1','卫星-78',167146,168269,167126,168289,'是','*',2,'*','*',
'海南-1','卫星-78',173937,175155,173917,175175,'是','*',3,'*','*',
'海南-1','卫星-78',181022,181944,181002,181964,'是','*',3,'*','*',
'海南-1','卫星-78',188365,188785,188345,188805,'是','*',3,'*','*',
'海南-1','卫星-78',195315,196087,195295,196107,'是','*',3,'*','*',
'海南-1','卫星-78',202096,203265,202076,203285,'是','*',3,'*','*',
'海南-1','卫星-78',208940,210140,208920,210160,'是','*',3,'*','*',
'海南-1','卫星-78',216086,216625,216066,216645,'是','*',3,'*','*',
'海南-1','卫星-78',252003,253098,251983,253118,'是','*',3,'*','*',
'海南-1','卫星-78',258772,259200,258752,259220,'是','*',3,'*','*',
'海南-2','卫星-78',4272,5471,4252,5491,'是','*',1,'*','*',
'海南-2','卫星-78',11401,12256,11381,12276,'是','*',1,'*','*',
'海南-2','卫星-78',18730,19145,18710,19165,'是','*',1,'*','*',
'海南-2','卫星-78',25622,26474,25602,26494,'是','*',1,'*','*',
'海南-2','卫星-78',32407,33604,32387,33624,'是','*',1,'*','*',
'海南-2','卫星-78',39270,40437,39250,40457,'是','*',1,'*','*',
'海南-2','卫星-78',82294,83439,82274,83459,'是','*',1,'*','*',
'海南-2','卫星-78',89104,90314,89084,90334,'是','*',2,'*','*',
'海南-2','卫星-78',96210,97101,96190,97121,'是','*',2,'*','*',
'海南-2','卫星-78',103547,103966,103527,103986,'是','*',2,'*','*',
'海南-2','卫星-78',110467,111282,110447,111302,'是','*',2,'*','*',
'海南-2','卫星-78',117250,118435,117230,118455,'是','*',2,'*','*',
'海南-2','卫星-78',124103,125288,124083,125308,'是','*',2,'*','*',
'海南-2','卫星-78',131327,131696,131307,131716,'是','*',2,'*','*',
'海南-2','卫星-78',167148,168270,167128,168290,'是','*',2,'*','*',
'海南-2','卫星-78',173938,175157,173918,175177,'是','*',3,'*','*',
'海南-2','卫星-78',181022,181946,181002,181966,'是','*',3,'*','*',
'海南-2','卫星-78',188359,188792,188339,188812,'是','*',3,'*','*',
'海南-2','卫星-78',195311,196089,195291,196109,'是','*',3,'*','*',
'海南-2','卫星-78',202094,203265,202074,203285,'是','*',3,'*','*',
'海南-2','卫星-78',208938,210138,208918,210158,'是','*',3,'*','*',
'海南-2','卫星-78',216087,216621,216067,216641,'是','*',3,'*','*',
'海南-2','卫星-78',252005,253099,251985,253119,'是','*',3,'*','*',
'海南-2','卫星-78',258773,259200,258753,259220,'是','*',3,'*','*',
'库尔勒-1','卫星-78',4472,5420,4452,5440,'是','*',1,'*','*',
'库尔勒-1','卫星-78',11120,12339,11100,12359,'是','*',1,'*','*',
'库尔勒-1','卫星-78',17975,19209,17955,19229,'是','*',1,'*','*',
'库尔勒-1','卫星-78',24906,26121,24886,26141,'是','*',1,'*','*',
'库尔勒-1','卫星-78',31806,33046,31786,33066,'是','*',1,'*','*',
'库尔勒-1','卫星-78',38676,39866,38656,39886,'是','*',1,'*','*',
'库尔勒-1','卫星-78',45639,46434,45619,46454,'是','*',1,'*','*',
'库尔勒-1','卫星-78',89340,90248,89320,90268,'是','*',2,'*','*',
'库尔勒-1','卫星-78',95966,97177,95946,97197,'是','*',2,'*','*',
'库尔勒-1','卫星-78',102811,104047,102791,104067,'是','*',2,'*','*',
'库尔勒-1','卫星-78',109741,110956,109721,110976,'是','*',2,'*','*',
'库尔勒-1','卫星-78',116645,117883,116625,117903,'是','*',2,'*','*',
'库尔勒-1','卫星-78',123514,124715,123494,124735,'是','*',2,'*','*',
'库尔勒-1','卫星-78',130461,131311,130441,131331,'是','*',2,'*','*',
'库尔勒-1','卫星-78',174212,175073,174192,175093,'是','*',3,'*','*',
'库尔勒-1','卫星-78',180813,182016,180793,182036,'是','*',3,'*','*',
'库尔勒-1','卫星-78',187647,188885,187627,188905,'是','*',3,'*','*',
'库尔勒-1','卫星-78',194575,195790,194555,195810,'是','*',3,'*','*',
'库尔勒-1','卫星-78',201483,202720,201463,202740,'是','*',3,'*','*',
'库尔勒-1','卫星-78',208353,209562,208333,209582,'是','*',3,'*','*',
'库尔勒-1','卫星-78',215285,216183,215265,216203,'是','*',3,'*','*',
'库尔勒-1','卫星-78',259087,259200,259067,259220,'是','*',3,'*','*',
'库尔勒-2','卫星-78',4469,5420,4449,5440,'是','*',1,'*','*',
'库尔勒-2','卫星-78',11119,12338,11099,12358,'是','*',1,'*','*',
'库尔勒-2','卫星-78',17974,19208,17954,19228,'是','*',1,'*','*',
'库尔勒-2','卫星-78',24906,26121,24886,26141,'是','*',1,'*','*',
'库尔勒-2','卫星-78',31807,33047,31787,33067,'是','*',1,'*','*',
'库尔勒-2','卫星-78',38677,39868,38657,39888,'是','*',1,'*','*',
'库尔勒-2','卫星-78',45640,46437,45620,46457,'是','*',1,'*','*',
'库尔勒-2','卫星-78',89337,90247,89317,90267,'是','*',2,'*','*',
'库尔勒-2','卫星-78',95965,97176,95945,97196,'是','*',2,'*','*',
'库尔勒-2','卫星-78',102810,104046,102790,104066,'是','*',2,'*','*',
'库尔勒-2','卫星-78',109741,110955,109721,110975,'是','*',2,'*','*',
'库尔勒-2','卫星-78',116646,117884,116626,117904,'是','*',2,'*','*',
'库尔勒-2','卫星-78',123515,124716,123495,124736,'是','*',2,'*','*',
'库尔勒-2','卫星-78',130461,131313,130441,131333,'是','*',2,'*','*',
'库尔勒-2','卫星-78',174209,175072,174189,175092,'是','*',3,'*','*',
'库尔勒-2','卫星-78',180812,182015,180792,182035,'是','*',3,'*','*',
'库尔勒-2','卫星-78',187647,188884,187627,188904,'是','*',3,'*','*',
'库尔勒-2','卫星-78',194576,195790,194556,195810,'是','*',3,'*','*',
'库尔勒-2','卫星-78',201484,202720,201464,202740,'是','*',3,'*','*',
'库尔勒-2','卫星-78',208354,209564,208334,209584,'是','*',3,'*','*',
'库尔勒-2','卫星-78',215286,216186,215266,216206,'是','*',3,'*','*',
'库尔勒-2','卫星-78',259084,259200,259064,259220,'是','*',3,'*','*',
'雄安-1','卫星-78',4577,5809,4557,5829,'是','*',1,'*','*',
'雄安-1','卫星-78',11464,12683,11444,12703,'是','*',1,'*','*',
'雄安-1','卫星-78',18417,19613,18397,19633,'是','*',1,'*','*',
'雄安-1','卫星-78',25323,26558,25303,26578,'是','*',1,'*','*',
'雄安-1','卫星-78',32193,33390,32173,33410,'是','*',1,'*','*',
'雄安-1','卫星-78',39167,39958,39147,39978,'是','*',1,'*','*',
'雄安-1','卫星-78',82751,83733,82731,83753,'是','*',1,'*','*',
'雄安-1','卫星-78',89421,90649,89401,90669,'是','*',2,'*','*',
'雄安-1','卫星-78',96298,97521,96278,97541,'是','*',2,'*','*',
'雄安-1','卫星-78',103251,104445,103231,104465,'是','*',2,'*','*',
'雄安-1','卫星-78',110162,111394,110142,111414,'是','*',2,'*','*',
'雄安-1','卫星-78',117031,118238,117011,118258,'是','*',2,'*','*',
'雄安-1','卫星-78',123987,124835,123967,124855,'是','*',2,'*','*',
'雄安-1','卫星-78',167618,168561,167598,168581,'是','*',2,'*','*',
'雄安-1','卫星-78',174266,175487,174246,175507,'是','*',3,'*','*',
'雄安-1','卫星-78',181132,182358,181112,182378,'是','*',3,'*','*',
'雄安-1','卫星-78',188085,189278,188065,189298,'是','*',3,'*','*',
'雄安-1','卫星-78',195000,196229,194980,196249,'是','*',3,'*','*',
'雄安-1','卫星-78',201870,203085,201850,203105,'是','*',3,'*','*',
'雄安-1','卫星-78',208810,209708,208790,209728,'是','*',3,'*','*',
'雄安-1','卫星-78',252487,253387,252467,253407,'是','*',3,'*','*',
'雄安-2','卫星-78',4578,5810,4558,5830,'是','*',1,'*','*',
'雄安-2','卫星-78',11464,12684,11444,12704,'是','*',1,'*','*',
'雄安-2','卫星-78',18417,19613,18397,19633,'是','*',1,'*','*',
'雄安-2','卫星-78',25322,26558,25302,26578,'是','*',1,'*','*',
'雄安-2','卫星-78',32192,33388,32172,33408,'是','*',1,'*','*',
'雄安-2','卫星-78',39166,39955,39146,39975,'是','*',1,'*','*',
'雄安-2','卫星-78',82754,83734,82734,83754,'是','*',1,'*','*',
'雄安-2','卫星-78',89422,90650,89402,90670,'是','*',2,'*','*',
'雄安-2','卫星-78',96298,97522,96278,97542,'是','*',2,'*','*',
'雄安-2','卫星-78',103250,104446,103230,104466,'是','*',2,'*','*',
'雄安-2','卫星-78',110161,111393,110141,111413,'是','*',2,'*','*',
'雄安-2','卫星-78',117030,118236,117010,118256,'是','*',2,'*','*',
'雄安-2','卫星-78',123986,124832,123966,124852,'是','*',2,'*','*',
'雄安-2','卫星-78',167620,168562,167600,168582,'是','*',2,'*','*',
'雄安-2','卫星-78',174267,175489,174247,175509,'是','*',3,'*','*',
'雄安-2','卫星-78',181133,182359,181113,182379,'是','*',3,'*','*',
'雄安-2','卫星-78',188084,189279,188064,189299,'是','*',3,'*','*',
'雄安-2','卫星-78',194999,196229,194979,196249,'是','*',3,'*','*',
'雄安-2','卫星-78',201869,203083,201849,203103,'是','*',3,'*','*',
'雄安-2','卫星-78',208809,209705,208789,209725,'是','*',3,'*','*',
'雄安-2','卫星-78',252490,253388,252470,253408,'是','*',3,'*','*',
'铜川-1','卫星-78',4448,5679,4428,5699,'是','*',1,'*','*',
'铜川-1','卫星-78',11347,12546,11327,12566,'是','*',1,'*','*',
'铜川-1','卫星-78',18349,19479,18329,19499,'是','*',1,'*','*',
'铜川-1','卫星-78',25293,26481,25273,26501,'是','*',1,'*','*',
'铜川-1','卫星-78',32163,33399,32143,33419,'是','*',1,'*','*',
'铜川-1','卫星-78',39076,40099,39056,40119,'是','*',1,'*','*',
'铜川-1','卫星-78',82652,83572,82632,83592,'是','*',1,'*','*',
'铜川-1','卫星-78',89292,90518,89272,90538,'是','*',2,'*','*',
'铜川-1','卫星-78',96179,97384,96159,97404,'是','*',2,'*','*',
'铜川-1','卫星-78',103179,104310,103159,104330,'是','*',2,'*','*',
'铜川-1','卫星-78',110130,111312,110110,111332,'是','*',2,'*','*',
'铜川-1','卫星-78',117002,118241,116982,118261,'是','*',2,'*','*',
'铜川-1','卫星-78',123906,124961,123886,124981,'是','*',2,'*','*',
'铜川-1','卫星-78',167523,168394,167503,168414,'是','*',2,'*','*',
'铜川-1','卫星-78',174137,175356,174117,175376,'是','*',3,'*','*',
'铜川-1','卫星-78',181011,182223,180991,182243,'是','*',3,'*','*',
'铜川-1','卫星-78',188009,189141,187989,189161,'是','*',3,'*','*',
'铜川-1','卫星-78',194967,196141,194947,196161,'是','*',3,'*','*',
'铜川-1','卫星-78',201842,203081,201822,203101,'是','*',3,'*','*',
'铜川-1','卫星-78',208737,209820,208717,209840,'是','*',3,'*','*',
'铜川-1','卫星-78',252400,253212,252380,253232,'是','*',3,'*','*',
'铜川-1','卫星-78',258984,259200,258964,259220,'是','*',3,'*','*',
'上海-1','卫星-78',4591,5826,4571,5846,'是','*',1,'*','*',
'上海-1','卫星-78',11561,12712,11541,12732,'是','*',1,'*','*',
'上海-1','卫星-78',18556,19691,18536,19711,'是','*',1,'*','*',
'上海-1','卫星-78',25457,26681,25437,26701,'是','*',1,'*','*',
'上海-1','卫星-78',32326,33519,32306,33539,'是','*',1,'*','*',
'上海-1','卫星-78',39354,40044,39334,40064,'是','*',1,'*','*',
'上海-1','卫星-78',82652,83782,82632,83802,'是','*',1,'*','*',
'上海-1','卫星-78',89428,90666,89408,90686,'是','*',2,'*','*',
'上海-1','卫星-78',96390,97547,96370,97567,'是','*',2,'*','*',
'上海-1','卫星-78',103388,104520,103368,104540,'是','*',2,'*','*',
'上海-1','卫星-78',110296,111515,110276,111535,'是','*',2,'*','*',
'上海-1','卫星-78',117163,118368,117143,118388,'是','*',2,'*','*',
'上海-1','卫星-78',124163,124930,124143,124950,'是','*',2,'*','*',
'上海-1','卫星-78',167508,168616,167488,168636,'是','*',2,'*','*',
'上海-1','卫星-78',174266,175505,174246,175525,'是','*',3,'*','*',
'上海-1','卫星-78',181219,182383,181199,182403,'是','*',3,'*','*',
'上海-1','卫星-78',188221,189349,188201,189369,'是','*',3,'*','*',
'上海-1','卫星-78',195135,196349,195115,196369,'是','*',3,'*','*',
'上海-1','卫星-78',202001,203215,201981,203235,'是','*',3,'*','*',
'上海-1','卫星-78',208978,209810,208958,209830,'是','*',3,'*','*',
'上海-1','卫星-78',252366,253449,252346,253469,'是','*',3,'*','*',
'铜川-2','卫星-78',4446,5678,4426,5698,'是','*',1,'*','*',
'铜川-2','卫星-78',11347,12545,11327,12565,'是','*',1,'*','*',
'铜川-2','卫星-78',18350,19478,18330,19498,'是','*',1,'*','*',
'铜川-2','卫星-78',25294,26482,25274,26502,'是','*',1,'*','*',
'铜川-2','卫星-78',32164,33401,32144,33421,'是','*',1,'*','*',
'铜川-2','卫星-78',39077,40101,39057,40121,'是','*',1,'*','*',
'铜川-2','卫星-78',82649,83571,82629,83591,'是','*',1,'*','*',
'铜川-2','卫星-78',89290,90516,89270,90536,'是','*',2,'*','*',
'铜川-2','卫星-78',96178,97383,96158,97403,'是','*',2,'*','*',
'铜川-2','卫星-78',103180,104309,103160,104329,'是','*',2,'*','*',
'铜川-2','卫星-78',110131,111312,110111,111332,'是','*',2,'*','*',
'铜川-2','卫星-78',117003,118242,116983,118262,'是','*',2,'*','*',
'铜川-2','卫星-78',123907,124963,123887,124983,'是','*',2,'*','*',
'铜川-2','卫星-78',167521,168393,167501,168413,'是','*',2,'*','*',
'铜川-2','卫星-78',174136,175355,174116,175375,'是','*',3,'*','*',
'铜川-2','卫星-78',181011,182221,180991,182241,'是','*',3,'*','*',
'铜川-2','卫星-78',188009,189140,187989,189160,'是','*',3,'*','*',
'铜川-2','卫星-78',194968,196142,194948,196162,'是','*',3,'*','*',
'铜川-2','卫星-78',201843,203082,201823,203102,'是','*',3,'*','*',
'铜川-2','卫星-78',208738,209822,208718,209842,'是','*',3,'*','*',
'铜川-2','卫星-78',252397,253211,252377,253231,'是','*',3,'*','*',
'铜川-2','卫星-78',258982,259200,258962,259220,'是','*',3,'*','*',
'秦岭-1','卫星-78',4361,5568,4341,5588,'是','*',1,'*','*',
'秦岭-1','卫星-78',11448,12395,11428,12415,'是','*',1,'*','*',
'秦岭-1','卫星-78',18630,19375,18610,19395,'是','*',1,'*','*',
'秦岭-1','卫星-78',25553,26573,25533,26593,'是','*',1,'*','*',
'秦岭-1','卫星-78',32376,33606,32356,33626,'是','*',1,'*','*',
