地面站标识,卫星标识,开始建链时间,结束建链时间,开始跟踪时间,结束跟踪时间,是否馈电,最大仰角,任务执行日期,圈次,升降轨标识,优先级
'秦岭-2','卫星-62',74063,75201,74043,75221,'是','*',1,'*','*',
'秦岭-2','卫星-62',80863,82082,80843,82102,'是','*',1,'*','*',
'秦岭-2','卫星-62',87926,88906,87906,88926,'是','*',2,'*','*',
'秦岭-2','卫星-62',95120,95858,95100,95878,'是','*',2,'*','*',
'秦岭-2','卫星-62',102068,103053,102048,103073,'是','*',2,'*','*',
'秦岭-2','卫星-62',108892,110113,108872,110133,'是','*',2,'*','*',
'秦岭-2','卫星-62',115775,116908,115755,116928,'是','*',2,'*','*',
'秦岭-2','卫星-62',158919,160032,158899,160052,'是','*',2,'*','*',
'秦岭-2','卫星-62',165697,166924,165677,166944,'是','*',2,'*','*',
'秦岭-2','卫星-62',172743,173747,172723,173767,'是','*',3,'*','*',
'秦岭-2','卫星-62',179941,180681,179921,180701,'是','*',3,'*','*',
'秦岭-2','卫星-62',186909,187869,186889,187889,'是','*',3,'*','*',
'秦岭-2','卫星-62',193734,194947,193714,194967,'是','*',3,'*','*',
'秦岭-2','卫星-62',200607,201762,200587,201782,'是','*',3,'*','*',
'秦岭-2','卫星-62',243776,244861,243756,244881,'是','*',3,'*','*',
'秦岭-2','卫星-62',250533,251765,250513,251785,'是','*',3,'*','*',
'秦岭-2','卫星-62',257561,258588,257541,258608,'是','*',3,'*','*',
'青岛-1','卫星-62',3206,4387,3186,4407,'是','*',1,'*','*',
'青岛-1','卫星-62',10187,11347,10167,11367,'是','*',1,'*','*',
'青岛-1','卫星-62',17092,18321,17072,18341,'是','*',1,'*','*',
'青岛-1','卫星-62',23963,25157,23943,25177,'是','*',1,'*','*',
'青岛-1','卫星-62',30971,31696,30951,31716,'是','*',1,'*','*',
'青岛-1','卫星-62',74364,75451,74344,75471,'是','*',1,'*','*',
'青岛-1','卫星-62',81105,82345,81085,82365,'是','*',1,'*','*',
'青岛-1','卫星-62',88036,89223,88016,89243,'是','*',2,'*','*',
'青岛-1','卫星-62',95020,96177,95000,96197,'是','*',2,'*','*',
'青岛-1','卫星-62',101931,103155,101911,103175,'是','*',2,'*','*',
'青岛-1','卫星-62',108800,110005,108780,110025,'是','*',2,'*','*',
'青岛-1','卫星-62',115784,116579,115764,116599,'是','*',2,'*','*',
'青岛-1','卫星-62',159223,160283,159203,160303,'是','*',2,'*','*',
'青岛-1','卫星-62',165945,167184,165925,167204,'是','*',2,'*','*',
'青岛-1','卫星-62',172867,174059,172847,174079,'是','*',3,'*','*',
'青岛-1','卫星-62',179852,181008,179832,181028,'是','*',3,'*','*',
'青岛-1','卫星-62',186769,187989,186749,188009,'是','*',3,'*','*',
'青岛-1','卫星-62',193637,194852,193617,194872,'是','*',3,'*','*',
'青岛-1','卫星-62',200602,201455,200582,201475,'是','*',3,'*','*',
'青岛-1','卫星-62',244084,245113,244064,245133,'是','*',3,'*','*',
'青岛-1','卫星-62',250786,252023,250766,252043,'是','*',3,'*','*',
'青岛-1','卫星-62',257698,258895,257678,258915,'是','*',3,'*','*',
'青岛-2','卫星-62',3206,4389,3186,4409,'是','*',1,'*','*',
'青岛-2','卫星-62',10186,11348,10166,11368,'是','*',1,'*','*',
'青岛-2','卫星-62',17091,18320,17071,18340,'是','*',1,'*','*',
'青岛-2','卫星-62',23961,25155,23941,25175,'是','*',1,'*','*',
'青岛-2','卫星-62',30971,31693,30951,31713,'是','*',1,'*','*',
'青岛-2','卫星-62',74366,75452,74346,75472,'是','*',1,'*','*',
'青岛-2','卫星-62',81106,82346,81086,82366,'是','*',1,'*','*',
'青岛-2','卫星-62',88036,89224,88016,89244,'是','*',2,'*','*',
'青岛-2','卫星-62',95019,96178,94999,96198,'是','*',2,'*','*',
'青岛-2','卫星-62',101930,103155,101910,103175,'是','*',2,'*','*',
'青岛-2','卫星-62',108799,110003,108779,110023,'是','*',2,'*','*',
'青岛-2','卫星-62',115783,116576,115763,116596,'是','*',2,'*','*',
'青岛-2','卫星-62',159225,160284,159205,160304,'是','*',2,'*','*',
'青岛-2','卫星-62',165946,167185,165926,167205,'是','*',2,'*','*',
'青岛-2','卫星-62',172867,174060,172847,174080,'是','*',3,'*','*',
'青岛-2','卫星-62',179852,181008,179832,181028,'是','*',3,'*','*',
'青岛-2','卫星-62',186768,187988,186748,188008,'是','*',3,'*','*',
'青岛-2','卫星-62',193636,194850,193616,194870,'是','*',3,'*','*',
'青岛-2','卫星-62',200601,201453,200581,201473,'是','*',3,'*','*',
'青岛-2','卫星-62',244086,245114,244066,245134,'是','*',3,'*','*',
'青岛-2','卫星-62',250787,252024,250767,252044,'是','*',3,'*','*',
'青岛-2','卫星-62',257698,258897,257678,258917,'是','*',3,'*','*',
'长春-1','卫星-62',3046,3896,3026,3916,'是','*',1,'*','*',
'长春-1','卫星-62',10447,10717,10427,10737,'是','*',1,'*','*',
'长春-1','卫星-62',17319,18098,17299,18118,'是','*',1,'*','*',
'长春-1','卫星-62',24090,25269,24070,25289,'是','*',1,'*','*',
'长春-1','卫星-62',30940,32128,30920,32148,'是','*',1,'*','*',
'长春-1','卫星-62',38152,38555,38132,38575,'是','*',1,'*','*',
'长春-1','卫星-62',73948,75083,73928,75103,'是','*',1,'*','*',
'长春-1','卫星-62',80750,81963,80730,81983,'是','*',1,'*','*',
'长春-1','卫星-62',87854,88742,87834,88762,'是','*',2,'*','*',
'长春-1','卫星-62',95255,95544,95235,95564,'是','*',2,'*','*',
'长春-1','卫星-62',102166,102902,102146,102922,'是','*',2,'*','*',
'长春-1','卫星-62',108934,110097,108914,110117,'是','*',2,'*','*',
'长春-1','卫星-62',115774,116977,115754,116997,'是','*',2,'*','*',
'长春-1','卫星-62',122916,123474,122896,123494,'是','*',2,'*','*',
'长春-1','卫星-62',158803,159912,158783,159932,'是','*',2,'*','*',
'长春-1','卫星-62',165584,166806,165564,166826,'是','*',2,'*','*',
'长春-1','卫星-62',172665,173588,172645,173608,'是','*',3,'*','*',
'长春-1','卫星-62',180059,180377,180039,180397,'是','*',3,'*','*',
'长春-1','卫星-62',187012,187704,186992,187724,'是','*',3,'*','*',
'长春-1','卫星-62',193778,194924,193758,194944,'是','*',3,'*','*',
'长春-1','卫星-62',200610,201824,200590,201844,'是','*',3,'*','*',
'长春-1','卫星-62',207702,208372,207682,208392,'是','*',3,'*','*',
'长春-1','卫星-62',243660,244740,243640,244760,'是','*',3,'*','*',
'长春-1','卫星-62',250420,251648,250400,251668,'是','*',3,'*','*',
'长春-1','卫星-62',257477,258435,257457,258455,'是','*',3,'*','*',
'长春-2','卫星-62',3046,3893,3026,3913,'是','*',1,'*','*',
'长春-2','卫星-62',10458,10706,10438,10726,'是','*',1,'*','*',
'长春-2','卫星-62',17323,18097,17303,18117,'是','*',1,'*','*',
'长春-2','卫星-62',24092,25270,24072,25290,'是','*',1,'*','*',
'长春-2','卫星-62',30941,32130,30921,32150,'是','*',1,'*','*',
'长春-2','卫星-62',38151,38560,38131,38580,'是','*',1,'*','*',
'长春-2','卫星-62',73946,75082,73926,75102,'是','*',1,'*','*',
'长春-2','卫星-62',80749,81962,80729,81982,'是','*',1,'*','*',
'长春-2','卫星-62',87855,88739,87835,88759,'是','*',2,'*','*',
'长春-2','卫星-62',95265,95534,95245,95554,'是','*',2,'*','*',
'长春-2','卫星-62',102169,102900,102149,102920,'是','*',2,'*','*',
'长春-2','卫星-62',108936,110098,108916,110118,'是','*',2,'*','*',
'长春-2','卫星-62',115776,116979,115756,116999,'是','*',2,'*','*',
'长春-2','卫星-62',122916,123478,122896,123498,'是','*',2,'*','*',
'长春-2','卫星-62',158801,159911,158781,159931,'是','*',2,'*','*',
'长春-2','卫星-62',165583,166804,165563,166824,'是','*',2,'*','*',
'长春-2','卫星-62',172665,173586,172645,173606,'是','*',3,'*','*',
'长春-2','卫星-62',180067,180368,180047,180388,'是','*',3,'*','*',
'长春-2','卫星-62',187016,187702,186996,187722,'是','*',3,'*','*',
'长春-2','卫星-62',193780,194925,193760,194945,'是','*',3,'*','*',
'长春-2','卫星-62',200612,201826,200592,201846,'是','*',3,'*','*',
'长春-2','卫星-62',207702,208375,207682,208395,'是','*',3,'*','*',
'长春-2','卫星-62',243658,244739,243638,244759,'是','*',3,'*','*',
'长春-2','卫星-62',250419,251646,250399,251666,'是','*',3,'*','*',
'长春-2','卫星-62',257477,258432,257457,258452,'是','*',3,'*','*',
'南宁-1','卫星-62',2991,4003,2971,4023,'是','*',1,'*','*',
'南宁-1','卫星-62',10195,10926,10175,10946,'是','*',1,'*','*',
'南宁-1','卫星-62',17174,18114,17154,18134,'是','*',1,'*','*',
'南宁-1','卫星-62',23999,25205,23979,25225,'是','*',1,'*','*',
'南宁-1','卫星-62',30866,32034,30846,32054,'是','*',1,'*','*',
'南宁-1','卫星-62',38182,38323,38162,38343,'是','*',1,'*','*',
'南宁-1','卫星-62',74043,75112,74023,75132,'是','*',1,'*','*',
'南宁-1','卫星-62',80789,82023,80769,82043,'是','*',1,'*','*',
'南宁-1','卫星-62',87809,88845,87789,88865,'是','*',2,'*','*',
'南宁-1','卫星-62',95013,95751,94993,95771,'是','*',2,'*','*',
'南宁-1','卫星-62',102013,102928,101993,102948,'是','*',2,'*','*',
'南宁-1','卫星-62',108841,110036,108821,110056,'是','*',2,'*','*',
'南宁-1','卫星-62',115700,116885,115680,116905,'是','*',2,'*','*',
'南宁-1','卫星-62',122886,123306,122866,123326,'是','*',2,'*','*',
'南宁-1','卫星-62',158904,159938,158884,159958,'是','*',2,'*','*',
'南宁-1','卫星-62',165627,166863,165607,166883,'是','*',2,'*','*',
'南宁-1','卫星-62',172628,173687,172608,173707,'是','*',3,'*','*',
'南宁-1','卫星-62',179830,180578,179810,180598,'是','*',3,'*','*',
'南宁-1','卫星-62',186852,187742,186832,187762,'是','*',3,'*','*',
'南宁-1','卫星-62',193683,194866,193663,194886,'是','*',3,'*','*',
'南宁-1','卫星-62',200535,201734,200515,201754,'是','*',3,'*','*',
'南宁-1','卫星-62',207656,208223,207636,208243,'是','*',3,'*','*',
'南宁-1','卫星-62',243767,244762,243747,244782,'是','*',3,'*','*',
'南宁-1','卫星-62',250467,251704,250447,251724,'是','*',3,'*','*',
'南宁-1','卫星-62',257449,258529,257429,258549,'是','*',3,'*','*',
'南宁-2','卫星-62',2990,4006,2970,4026,'是','*',1,'*','*',
'南宁-2','卫星-62',10192,10929,10172,10949,'是','*',1,'*','*',
'南宁-2','卫星-62',17171,18115,17151,18135,'是','*',1,'*','*',
'南宁-2','卫星-62',23997,25204,23977,25224,'是','*',1,'*','*',
'南宁-2','卫星-62',30865,32032,30845,32052,'是','*',1,'*','*',
'南宁-2','卫星-62',38190,38312,38170,38332,'是','*',1,'*','*',
'南宁-2','卫星-62',74045,75113,74025,75133,'是','*',1,'*','*',
'南宁-2','卫星-62',80791,82024,80771,82044,'是','*',1,'*','*',
'南宁-2','卫星-62',87809,88847,87789,88867,'是','*',2,'*','*',
'南宁-2','卫星-62',95011,95754,94991,95774,'是','*',2,'*','*',
'南宁-2','卫星-62',102011,102929,101991,102949,'是','*',2,'*','*',
'南宁-2','卫星-62',108839,110036,108819,110056,'是','*',2,'*','*',
'南宁-2','卫星-62',115699,116883,115679,116903,'是','*',2,'*','*',
'南宁-2','卫星-62',122887,123301,122867,123321,'是','*',2,'*','*',
'南宁-2','卫星-62',158906,159939,158886,159959,'是','*',2,'*','*',
'南宁-2','卫星-62',165629,166865,165609,166885,'是','*',2,'*','*',
'南宁-2','卫星-62',172628,173689,172608,173709,'是','*',3,'*','*',
'南宁-2','卫星-62',179827,180582,179807,180602,'是','*',3,'*','*',
'南宁-2','卫星-62',186849,187743,186829,187763,'是','*',3,'*','*',
'南宁-2','卫星-62',193681,194866,193661,194886,'是','*',3,'*','*',
'南宁-2','卫星-62',200534,201732,200514,201752,'是','*',3,'*','*',
'南宁-2','卫星-62',207656,208219,207636,208239,'是','*',3,'*','*',
'南宁-2','卫星-62',243769,244763,243749,244783,'是','*',3,'*','*',
'南宁-2','卫星-62',250468,251705,250448,251725,'是','*',3,'*','*',
'南宁-2','卫星-62',257449,258531,257429,258551,'是','*',3,'*','*',
'喀什-1','卫星-62',2681,3860,2661,3880,'是','*',1,'*','*',
'喀什-1','卫星-62',9494,10732,9474,10752,'是','*',1,'*','*',
'喀什-1','卫星-62',16433,17632,16413,17652,'是','*',1,'*','*',
'喀什-1','卫星-62',23368,24584,23348,24604,'是','*',1,'*','*',
'喀什-1','卫星-62',30246,31483,30226,31503,'是','*',1,'*','*',
'喀什-1','卫星-62',37141,38199,37121,38219,'是','*',1,'*','*',
'喀什-1','卫星-62',81054,81658,81034,81678,'是','*',1,'*','*',
'喀什-1','卫星-62',87532,88697,87512,88717,'是','*',2,'*','*',
'喀什-1','卫星-62',94331,95571,94311,95591,'是','*',2,'*','*',
'喀什-1','卫星-62',101266,102466,101246,102486,'是','*',2,'*','*',
'喀什-1','卫星-62',108204,109416,108184,109436,'是','*',2,'*','*',
'喀什-1','卫星-62',115085,116324,115065,116344,'是','*',2,'*','*',
'喀什-1','卫星-62',121974,123057,121954,123077,'是','*',2,'*','*',
'喀什-1','卫星-62',165958,166452,165938,166472,'是','*',2,'*','*',
'喀什-1','卫星-62',172384,173533,172364,173553,'是','*',3,'*','*',
'喀什-1','卫星-62',179169,180409,179149,180429,'是','*',3,'*','*',
'喀什-1','卫星-62',186098,187301,186078,187321,'是','*',3,'*','*',
'喀什-1','卫星-62',193040,194249,193020,194269,'是','*',3,'*','*',
'喀什-1','卫星-62',199923,201164,199903,201184,'是','*',3,'*','*',
'喀什-1','卫星-62',206808,207914,206788,207934,'是','*',3,'*','*',
'喀什-1','卫星-62',250884,251225,250864,251245,'是','*',3,'*','*',
'喀什-1','卫星-62',257237,258369,257217,258389,'是','*',3,'*','*',
'上海-2','卫星-62',3229,4382,3209,4402,'是','*',1,'*','*',
'上海-2','卫星-62',10226,11359,10206,11379,'是','*',1,'*','*',
'上海-2','卫星-62',17130,18352,17110,18372,'是','*',1,'*','*',
'上海-2','卫星-62',23999,25197,23979,25217,'是','*',1,'*','*',
'上海-2','卫星-62',31014,31740,30994,31760,'是','*',1,'*','*',
'上海-2','卫星-62',74329,75451,74309,75471,'是','*',1,'*','*',
'上海-2','卫星-62',81098,82337,81078,82357,'是','*',1,'*','*',
'上海-2','卫星-62',88057,89217,88037,89237,'是','*',2,'*','*',
'上海-2','卫星-62',95058,96187,95038,96207,'是','*',2,'*','*',
'上海-2','卫星-62',101969,103186,101949,103206,'是','*',2,'*','*',
'上海-2','卫星-62',108836,110045,108816,110065,'是','*',2,'*','*',
'上海-2','卫星-62',115826,116623,115806,116643,'是','*',2,'*','*',
'上海-2','卫星-62',159185,160283,159165,160303,'是','*',2,'*','*',
'上海-2','卫星-62',165936,167176,165916,167196,'是','*',2,'*','*',
'上海-2','卫星-62',172886,174052,172866,174072,'是','*',3,'*','*',
'上海-2','卫星-62',179890,181016,179870,181036,'是','*',3,'*','*',
'上海-2','卫星-62',186807,188018,186787,188038,'是','*',3,'*','*',
'上海-2','卫星-62',193674,194891,193654,194911,'是','*',3,'*','*',
'上海-2','卫星-62',200642,201499,200622,201519,'是','*',3,'*','*',
'上海-2','卫星-62',244043,245115,244023,245135,'是','*',3,'*','*',
'上海-2','卫星-62',250776,252015,250756,252035,'是','*',3,'*','*',
'上海-2','卫星-62',257715,258888,257695,258908,'是','*',3,'*','*',
'喀什-2','卫星-62',2683,3861,2663,3881,'是','*',1,'*','*',
'喀什-2','卫星-62',9495,10733,9475,10753,'是','*',1,'*','*',
'喀什-2','卫星-62',16433,17633,16413,17653,'是','*',1,'*','*',
'喀什-2','卫星-62',23367,24583,23347,24603,'是','*',1,'*','*',
'喀什-2','卫星-62',30245,31481,30225,31501,'是','*',1,'*','*',
'喀什-2','卫星-62',37141,38196,37121,38216,'是','*',1,'*','*',
'喀什-2','卫星-62',81057,81658,81037,81678,'是','*',1,'*','*',
'喀什-2','卫星-62',87534,88698,87514,88718,'是','*',2,'*','*',
'喀什-2','卫星-62',94332,95572,94312,95592,'是','*',2,'*','*',
'喀什-2','卫星-62',101266,102467,101246,102487,'是','*',2,'*','*',
'喀什-2','卫星-62',108203,109416,108183,109436,'是','*',2,'*','*',
'喀什-2','卫星-62',115084,116322,115064,116342,'是','*',2,'*','*',
'喀什-2','卫星-62',121973,123055,121953,123075,'是','*',2,'*','*',
'喀什-2','卫星-62',165962,166452,165942,166472,'是','*',2,'*','*',
'喀什-2','卫星-62',172386,173534,172366,173554,'是','*',3,'*','*',
'喀什-2','卫星-62',179169,180410,179149,180430,'是','*',3,'*','*',
'喀什-2','卫星-62',186098,187301,186078,187321,'是','*',3,'*','*',
'喀什-2','卫星-62',193039,194249,193019,194269,'是','*',3,'*','*',
'喀什-2','卫星-62',199922,201163,199902,201183,'是','*',3,'*','*',
'喀什-2','卫星-62',206807,207912,206787,207932,'是','*',3,'*','*',
'喀什-2','卫星-62',250889,251224,250869,251244,'是','*',3,'*','*',
'喀什-2','卫星-62',257239,258370,257219,258390,'是','*',3,'*','*',
'昆明-1','卫星-62',2870,3986,2850,4006,'是','*',1,'*','*',
'昆明-1','卫星-62',10016,10884,9996,10904,'是','*',1,'*','*',
'昆明-1','卫星-62',17048,17998,17028,18018,'是','*',1,'*','*',
'昆明-1','卫星-62',23901,25093,23881,25113,'是','*',1,'*','*',
'昆明-1','卫星-62',30757,31955,30737,31975,'是','*',1,'*','*',
'昆明-1','卫星-62',37862,38449,37842,38469,'是','*',1,'*','*',
'昆明-1','卫星-62',74101,75018,74081,75038,'是','*',1,'*','*',
'昆明-1','卫星-62',80755,81988,80735,82008,'是','*',1,'*','*',
'昆明-1','卫星-62',87695,88827,87675,88847,'是','*',2,'*','*',
'昆明-1','卫星-62',94834,95714,94814,95734,'是','*',2,'*','*',
'昆明-1','卫星-62',101883,102815,101863,102835,'是','*',2,'*','*',
'昆明-1','卫星-62',108742,109923,108722,109943,'是','*',2,'*','*',
'昆明-1','卫星-62',115594,116803,115574,116823,'是','*',2,'*','*',
'昆明-1','卫星-62',122655,123344,122635,123364,'是','*',2,'*','*',
'昆明-1','卫星-62',158974,159835,158954,159855,'是','*',2,'*','*',
'昆明-1','卫星-62',165598,166826,165578,166846,'是','*',2,'*','*',
'昆明-1','卫星-62',172520,173668,172500,173688,'是','*',3,'*','*',
'昆明-1','卫星-62',179652,180546,179632,180566,'是','*',3,'*','*',
'昆明-1','卫星-62',186717,187632,186697,187652,'是','*',3,'*','*',
'昆明-1','卫星-62',193584,194751,193564,194771,'是','*',3,'*','*',
'昆明-1','卫星-62',200430,201650,200410,201670,'是','*',3,'*','*',
'昆明-1','卫星-62',207458,208230,207438,208250,'是','*',3,'*','*',
'昆明-1','卫星-62',243851,244646,243831,244666,'是','*',3,'*','*',
'昆明-1','卫星-62',250442,251664,250422,251684,'是','*',3,'*','*',
'昆明-1','卫星-62',257347,258510,257327,258530,'是','*',3,'*','*',
'昆明-2','卫星-62',2871,3988,2851,4008,'是','*',1,'*','*',
'昆明-2','卫星-62',10014,10887,9994,10907,'是','*',1,'*','*',
'昆明-2','卫星-62',17045,17999,17025,18019,'是','*',1,'*','*',
'昆明-2','卫星-62',23899,25092,23879,25112,'是','*',1,'*','*',
'昆明-2','卫星-62',30756,31954,30736,31974,'是','*',1,'*','*',
'昆明-2','卫星-62',37862,38445,37842,38465,'是','*',1,'*','*',
'昆明-2','卫星-62',74104,75019,74084,75039,'是','*',1,'*','*',
'昆明-2','卫星-62',80756,81989,80736,82009,'是','*',1,'*','*',
'昆明-2','卫星-62',87695,88829,87675,88849,'是','*',2,'*','*',
'昆明-2','卫星-62',94833,95717,94813,95737,'是','*',2,'*','*',
'昆明-2','卫星-62',101881,102816,101861,102836,'是','*',2,'*','*',
'昆明-2','卫星-62',108741,109922,108721,109942,'是','*',2,'*','*',
'昆明-2','卫星-62',115592,116802,115572,116822,'是','*',2,'*','*',
'昆明-2','卫星-62',122655,123341,122635,123361,'是','*',2,'*','*',
'昆明-2','卫星-62',158976,159835,158956,159855,'是','*',2,'*','*',
'昆明-2','卫星-62',165599,166828,165579,166848,'是','*',2,'*','*',
'昆明-2','卫星-62',172521,173670,172501,173690,'是','*',3,'*','*',
'昆明-2','卫星-62',179651,180548,179631,180568,'是','*',3,'*','*',
'昆明-2','卫星-62',186715,187633,186695,187653,'是','*',3,'*','*',
'昆明-2','卫星-62',193582,194750,193562,194770,'是','*',3,'*','*',
'昆明-2','卫星-62',200429,201648,200409,201668,'是','*',3,'*','*',
'昆明-2','卫星-62',207458,208227,207438,208247,'是','*',3,'*','*',
'昆明-2','卫星-62',243854,244647,243834,244667,'是','*',3,'*','*',
'昆明-2','卫星-62',250444,251666,250424,251686,'是','*',3,'*','*',
'昆明-2','卫星-62',257348,258511,257328,258531,'是','*',3,'*','*',
'兰州-1','卫星-62',2942,4166,2922,4186,'是','*',1,'*','*',
'兰州-1','卫星-62',9921,11076,9901,11096,'是','*',1,'*','*',
'兰州-1','卫星-62',16879,18061,16859,18081,'是','*',1,'*','*',
'兰州-1','卫星-62',23758,24998,23738,25018,'是','*',1,'*','*',
'兰州-1','卫星-62',30649,31746,30629,31766,'是','*',1,'*','*',
'兰州-1','卫星-62',74410,75119,74390,75139,'是','*',1,'*','*',
'兰州-1','卫星-62',80943,82135,80923,82155,'是','*',1,'*','*',
'兰州-1','卫星-62',87776,89005,87756,89025,'是','*',2,'*','*',
'兰州-1','卫星-62',94751,95909,94731,95929,'是','*',2,'*','*',
'兰州-1','卫星-62',101714,102891,101694,102911,'是','*',2,'*','*',
'兰州-1','卫星-62',108597,109837,108577,109857,'是','*',2,'*','*',
'兰州-1','卫星-62',115482,116602,115462,116622,'是','*',2,'*','*',
'兰州-1','卫星-62',159302,159924,159282,159944,'是','*',2,'*','*',
'兰州-1','卫星-62',165792,166971,165772,166991,'是','*',2,'*','*',
'兰州-1','卫星-62',172611,173844,172591,173864,'是','*',3,'*','*',
'兰州-1','卫星-62',179581,180742,179561,180762,'是','*',3,'*','*',
'兰州-1','卫星-62',186549,187721,186529,187741,'是','*',3,'*','*',
'兰州-1','卫星-62',193436,194675,193416,194695,'是','*',3,'*','*',
'兰州-1','卫星-62',200316,201457,200296,201477,'是','*',3,'*','*',
'兰州-1','卫星-62',207504,207787,207484,207807,'是','*',3,'*','*',
'兰州-1','卫星-62',244204,244717,244184,244737,'是','*',3,'*','*',
'兰州-1','卫星-62',250643,251807,250623,251827,'是','*',3,'*','*',
'兰州-1','卫星-62',257447,258682,257427,258702,'是','*',3,'*','*',
'兰州-2','卫星-62',2942,4168,2922,4188,'是','*',1,'*','*',
'兰州-2','卫星-62',9921,11077,9901,11097,'是','*',1,'*','*',
'兰州-2','卫星-62',16878,18061,16858,18081,'是','*',1,'*','*',
'兰州-2','卫星-62',23757,24997,23737,25017,'是','*',1,'*','*',
'兰州-2','卫星-62',30648,31744,30628,31764,'是','*',1,'*','*',
'兰州-2','卫星-62',74414,75120,74394,75140,'是','*',1,'*','*',
'兰州-2','卫星-62',80944,82136,80924,82156,'是','*',1,'*','*',
'兰州-2','卫星-62',87777,89006,87757,89026,'是','*',2,'*','*',
'兰州-2','卫星-62',94751,95910,94731,95930,'是','*',2,'*','*',
'兰州-2','卫星-62',101713,102891,101693,102911,'是','*',2,'*','*',
'兰州-2','卫星-62',108596,109836,108576,109856,'是','*',2,'*','*',
'兰州-2','卫星-62',115481,116600,115461,116620,'是','*',2,'*','*',
'兰州-2','卫星-62',159305,159924,159285,159944,'是','*',2,'*','*',
'兰州-2','卫星-62',165794,166972,165774,166992,'是','*',2,'*','*',
'兰州-2','卫星-62',172612,173845,172592,173865,'是','*',3,'*','*',
'兰州-2','卫星-62',179580,180743,179560,180763,'是','*',3,'*','*',
'兰州-2','卫星-62',186548,187721,186528,187741,'是','*',3,'*','*',
'兰州-2','卫星-62',193435,194674,193415,194694,'是','*',3,'*','*',
'兰州-2','卫星-62',200315,201455,200295,201475,'是','*',3,'*','*',
'兰州-2','卫星-62',207505,207781,207485,207801,'是','*',3,'*','*',
'兰州-2','卫星-62',244208,244717,244188,244737,'是','*',3,'*','*',
'兰州-2','卫星-62',250645,251808,250625,251828,'是','*',3,'*','*',
'兰州-2','卫星-62',257448,258684,257428,258704,'是','*',3,'*','*',
'哈尔滨-2','卫星-62',3311,4551,3291,4571,'是','*',1,'*','*',
'哈尔滨-2','卫星-62',10206,11447,10186,11467,'是','*',1,'*','*',
'哈尔滨-2','卫星-62',17075,18299,17055,18319,'是','*',1,'*','*',
'哈尔滨-2','卫星-62',23960,24994,23940,25014,'是','*',1,'*','*',
'哈尔滨-2','卫星-62',74587,75636,74567,75656,'是','*',1,'*','*',
'哈尔滨-2','卫星-62',81292,82518,81272,82538,'是','*',1,'*','*',
'哈尔滨-2','卫星-62',88148,89389,88128,89409,'是','*',2,'*','*',
'哈尔滨-2','卫星-62',95043,96284,95023,96304,'是','*',2,'*','*',
'哈尔滨-2','卫星-62',101914,103143,101894,103163,'是','*',2,'*','*',
'哈尔滨-2','卫星-62',108795,109853,108775,109873,'是','*',2,'*','*',
'哈尔滨-2','卫星-62',159447,160470,159427,160490,'是','*',2,'*','*',
'哈尔滨-2','卫星-62',166135,167358,166115,167378,'是','*',2,'*','*',
'哈尔滨-2','卫星-62',172985,174226,172965,174246,'是','*',3,'*','*',
'哈尔滨-2','卫星-62',179881,181121,179861,181141,'是','*',3,'*','*',
'哈尔滨-2','卫星-62',186753,187986,186733,188006,'是','*',3,'*','*',
'哈尔滨-2','卫星-62',193630,194711,193610,194731,'是','*',3,'*','*',
'哈尔滨-2','卫星-62',200842,200947,200822,200967,'是','*',3,'*','*',
'哈尔滨-2','卫星-62',244309,245302,244289,245322,'是','*',3,'*','*',
'哈尔滨-2','卫星-62',250980,252197,250960,252217,'是','*',3,'*','*',
'哈尔滨-2','卫星-62',257822,259064,257802,259084,'是','*',3,'*','*',
'北京-1','卫星-63',2380,3608,2360,3628,'是','*',1,'*','*',
'北京-1','卫星-63',9328,10528,9308,10548,'是','*',1,'*','*',
'北京-1','卫星-63',16239,17472,16219,17492,'是','*',1,'*','*',
'北京-1','卫星-63',23109,24316,23089,24336,'是','*',1,'*','*',
'北京-1','卫星-63',30059,30920,30039,30940,'是','*',1,'*','*',
'北京-1','卫星-63',73727,74641,73707,74661,'是','*',1,'*','*',
'北京-1','卫星-63',80359,81575,80339,81595,'是','*',1,'*','*',
'北京-1','卫星-63',87215,88445,87195,88465,'是','*',2,'*','*',
'北京-1','卫星-63',94162,95361,94142,95381,'是','*',2,'*','*',
'北京-1','卫星-63',101077,102307,101057,102327,'是','*',2,'*','*',
'北京-1','卫星-63',107947,109163,107927,109183,'是','*',2,'*','*',
'北京-1','卫星-63',114882,115792,114862,115812,'是','*',2,'*','*',
'北京-1','卫星-63',158598,159465,158578,159485,'是','*',2,'*','*',
'北京-1','卫星-63',165205,166413,165185,166433,'是','*',2,'*','*',
'北京-1','卫星-63',172050,173283,172030,173303,'是','*',3,'*','*',
'北京-1','卫星-63',178995,180194,178975,180214,'是','*',3,'*','*',
'北京-1','卫星-63',185914,187142,185894,187162,'是','*',3,'*','*',
'北京-1','卫星-63',192786,194008,192766,194028,'是','*',3,'*','*',
'北京-1','卫星-63',199709,200660,199689,200680,'是','*',3,'*','*',
'北京-1','卫星-63',243473,244286,243453,244306,'是','*',3,'*','*',
'北京-1','卫星-63',250052,251251,250032,251271,'是','*',3,'*','*',
'北京-1','卫星-63',256886,258121,256866,258141,'是','*',3,'*','*',
'哈尔滨-1','卫星-63',2544,3786,2524,3806,'是','*',1,'*','*',
