µÿ√Ê’æ±Í ∂,Œ¿–«±Í ∂,ø™ ºΩ®¡¥ ±º‰,Ω· ¯Ω®¡¥ ±º‰,ø™ º∏˙◊Ÿ ±º‰,Ω· ¯∏˙◊Ÿ ±º‰, «∑Ò¿°µÁ,◊Ó¥Û—ˆΩ«,»ŒŒÒ÷¥––»’∆⁄,»¶¥Œ,…˝ΩµπÏ±Í ∂,”≈œ»º∂
'urumqi-2','Œ¿–«-104',79665,80378,79645,80398,' «','*',1,'*','*',
'urumqi-2','Œ¿–«-104',86192,87360,86172,87380,' «','*',2,'*','*',
'urumqi-2','Œ¿–«-104',92986,94229,92966,94249,' «','*',2,'*','*',
'urumqi-2','Œ¿–«-104',99889,101119,99869,101139,' «','*',2,'*','*',
'urumqi-2','Œ¿–«-104',106791,108031,106771,108051,' «','*',2,'*','*',
'urumqi-2','Œ¿–«-104',113660,114871,113640,114891,' «','*',2,'*','*',
'urumqi-2','Œ¿–«-104',120576,121509,120556,121529,' «','*',2,'*','*',
'urumqi-2','Œ¿–«-104',164552,165190,164532,165210,' «','*',2,'*','*',
'urumqi-2','Œ¿–«-104',171043,172197,171023,172217,' «','*',2,'*','*',
'urumqi-2','Œ¿–«-104',177825,179067,177805,179087,' «','*',3,'*','*',
'urumqi-2','Œ¿–«-104',184724,185955,184704,185975,' «','*',3,'*','*',
'urumqi-2','Œ¿–«-104',191629,192868,191609,192888,' «','*',3,'*','*',
'urumqi-2','Œ¿–«-104',198499,199716,198479,199736,' «','*',3,'*','*',
'urumqi-2','Œ¿–«-104',205405,206376,205385,206396,' «','*',3,'*','*',
'urumqi-2','Œ¿–«-104',249448,249994,249428,250014,' «','*',3,'*','*',
'urumqi-2','Œ¿–«-104',255896,257034,255876,257054,' «','*',3,'*','*',
'victor-1','Œ¿–«-104',3427,3662,3407,3682,' «','*',1,'*','*',
'victor-1','Œ¿–«-104',47086,47998,47066,48018,' «','*',1,'*','*',
'victor-1','Œ¿–«-104',53711,54902,53691,54922,' «','*',1,'*','*',
'victor-1','Œ¿–«-104',60519,61762,60499,61782,' «','*',1,'*','*',
'victor-1','Œ¿–«-104',67393,68637,67373,68657,' «','*',1,'*','*',
'victor-1','Œ¿–«-104',74259,75488,74239,75508,' «','*',1,'*','*',
'victor-1','Œ¿–«-104',81127,82219,81107,82239,' «','*',1,'*','*',
'victor-1','Œ¿–«-104',88190,88603,88170,88623,' «','*',2,'*','*',
'victor-1','Œ¿–«-104',131955,132826,131935,132846,' «','*',2,'*','*',
'victor-1','Œ¿–«-104',138559,139741,138539,139761,' «','*',2,'*','*',
'victor-1','Œ¿–«-104',145359,146600,145339,146620,' «','*',2,'*','*',
'victor-1','Œ¿–«-104',152231,153475,152211,153495,' «','*',2,'*','*',
'victor-1','Œ¿–«-104',159099,160331,159079,160351,' «','*',2,'*','*',
'victor-1','Œ¿–«-104',165964,167074,165944,167094,' «','*',2,'*','*',
'victor-1','Œ¿–«-104',172985,173512,172965,173532,' «','*',3,'*','*',
'victor-1','Œ¿–«-104',216827,217653,216807,217673,' «','*',3,'*','*',
'victor-1','Œ¿–«-104',223408,224580,223388,224600,' «','*',3,'*','*',
'victor-1','Œ¿–«-104',230199,231439,230179,231459,' «','*',3,'*','*',
'victor-1','Œ¿–«-104',237069,238313,237049,238333,' «','*',3,'*','*',
'victor-1','Œ¿–«-104',243938,245173,243918,245193,' «','*',3,'*','*',
'victor-1','Œ¿–«-104',250801,251928,250781,251948,' «','*',3,'*','*',
'victor-1','Œ¿–«-104',257791,258408,257771,258428,' «','*',3,'*','*',
'victor-2','Œ¿–«-104',3425,3668,3405,3688,' «','*',1,'*','*',
'victor-2','Œ¿–«-104',47084,47997,47064,48017,' «','*',1,'*','*',
'victor-2','Œ¿–«-104',53709,54901,53689,54921,' «','*',1,'*','*',
'victor-2','Œ¿–«-104',60519,61761,60499,61781,' «','*',1,'*','*',
'victor-2','Œ¿–«-104',67393,68637,67373,68657,' «','*',1,'*','*',
'victor-2','Œ¿–«-104',74260,75490,74240,75510,' «','*',1,'*','*',
'victor-2','Œ¿–«-104',81127,82221,81107,82241,' «','*',1,'*','*',
'victor-2','Œ¿–«-104',88190,88607,88170,88627,' «','*',2,'*','*',
'victor-2','Œ¿–«-104',131953,132826,131933,132846,' «','*',2,'*','*',
'victor-2','Œ¿–«-104',138557,139740,138537,139760,' «','*',2,'*','*',
'victor-2','Œ¿–«-104',145358,146600,145338,146620,' «','*',2,'*','*',
'victor-2','Œ¿–«-104',152231,153475,152211,153495,' «','*',2,'*','*',
'victor-2','Œ¿–«-104',159099,160332,159079,160352,' «','*',2,'*','*',
'victor-2','Œ¿–«-104',165964,167076,165944,167096,' «','*',2,'*','*',
'victor-2','Œ¿–«-104',172985,173516,172965,173536,' «','*',3,'*','*',
'victor-2','Œ¿–«-104',216824,217653,216804,217673,' «','*',3,'*','*',
'victor-2','Œ¿–«-104',223406,224579,223386,224599,' «','*',3,'*','*',
'victor-2','Œ¿–«-104',230198,231439,230178,231459,' «','*',3,'*','*',
'victor-2','Œ¿–«-104',237069,238313,237049,238333,' «','*',3,'*','*',
'victor-2','Œ¿–«-104',243939,245174,243919,245194,' «','*',3,'*','*',
'victor-2','Œ¿–«-104',250802,251930,250782,251950,' «','*',3,'*','*',
'victor-2','Œ¿–«-104',257792,258411,257772,258431,' «','*',3,'*','*',
'well-1','Œ¿–«-104',17544,18455,17524,18475,' «','*',1,'*','*',
'well-1','Œ¿–«-104',24173,25386,24153,25406,' «','*',1,'*','*',
'well-1','Œ¿–«-104',31022,32256,31002,32276,' «','*',1,'*','*',
'well-1','Œ¿–«-104',37956,39167,37936,39187,' «','*',1,'*','*',
'well-1','Œ¿–«-104',44863,46100,44843,46120,' «','*',1,'*','*',
'well-1','Œ¿–«-104',51733,52938,51713,52958,' «','*',1,'*','*',
'well-1','Œ¿–«-104',58678,59542,58658,59562,' «','*',1,'*','*',
'well-1','Œ¿–«-104',102415,103280,102395,103300,' «','*',2,'*','*',
'well-1','Œ¿–«-104',109020,110224,109000,110244,' «','*',2,'*','*',
'well-1','Œ¿–«-104',115857,117094,115837,117114,' «','*',2,'*','*',
'well-1','Œ¿–«-104',122790,124001,122770,124021,' «','*',2,'*','*',
'well-1','Œ¿–«-104',129701,130936,129681,130956,' «','*',2,'*','*',
'well-1','Œ¿–«-104',136571,137784,136551,137804,' «','*',2,'*','*',
'well-1','Œ¿–«-104',143502,144413,143482,144433,' «','*',2,'*','*',
'well-1','Œ¿–«-104',187290,188102,187270,188122,' «','*',3,'*','*',
'well-1','Œ¿–«-104',193867,195062,193847,195082,' «','*',3,'*','*',
'well-1','Œ¿–«-104',200694,201932,200674,201952,' «','*',3,'*','*',
'well-1','Œ¿–«-104',207624,208836,207604,208856,' «','*',3,'*','*',
'well-1','Œ¿–«-104',214539,215771,214519,215791,' «','*',3,'*','*',
'well-1','Œ¿–«-104',221410,222630,221390,222650,' «','*',3,'*','*',
'well-1','Œ¿–«-104',228329,229281,228309,229301,' «','*',3,'*','*',
'well-2','Œ¿–«-104',17541,18455,17521,18475,' «','*',1,'*','*',
'well-2','Œ¿–«-104',24172,25385,24152,25405,' «','*',1,'*','*',
'well-2','Œ¿–«-104',31021,32255,31001,32275,' «','*',1,'*','*',
'well-2','Œ¿–«-104',37957,39167,37937,39187,' «','*',1,'*','*',
'well-2','Œ¿–«-104',44864,46101,44844,46121,' «','*',1,'*','*',
'well-2','Œ¿–«-104',51734,52939,51714,52959,' «','*',1,'*','*',
'well-2','Œ¿–«-104',58678,59544,58658,59564,' «','*',1,'*','*',
'well-2','Œ¿–«-104',102412,103279,102392,103299,' «','*',2,'*','*',
'well-2','Œ¿–«-104',109018,110223,108998,110243,' «','*',2,'*','*',
'well-2','Œ¿–«-104',115857,117093,115837,117113,' «','*',2,'*','*',
'well-2','Œ¿–«-104',122790,124001,122770,124021,' «','*',2,'*','*',
'well-2','Œ¿–«-104',129702,130936,129682,130956,' «','*',2,'*','*',
'well-2','Œ¿–«-104',136572,137786,136552,137806,' «','*',2,'*','*',
'well-2','Œ¿–«-104',143503,144415,143483,144435,' «','*',2,'*','*',
'well-2','Œ¿–«-104',187287,188101,187267,188121,' «','*',3,'*','*',
'well-2','Œ¿–«-104',193866,195061,193846,195081,' «','*',3,'*','*',
'well-2','Œ¿–«-104',200693,201931,200673,201951,' «','*',3,'*','*',
'well-2','Œ¿–«-104',207624,208835,207604,208855,' «','*',3,'*','*',
'well-2','Œ¿–«-104',214540,215772,214520,215792,' «','*',3,'*','*',
'well-2','Œ¿–«-104',221411,222631,221391,222651,' «','*',3,'*','*',
'well-2','Œ¿–«-104',228330,229283,228310,229303,' «','*',3,'*','*',
'whitehorse-1','Œ¿–«-104',3034,3473,3014,3493,' «','*',1,'*','*',
'whitehorse-1','Œ¿–«-104',53911,54824,53891,54844,' «','*',1,'*','*',
'whitehorse-1','Œ¿–«-104',60543,61663,60523,61683,' «','*',1,'*','*',
'whitehorse-1','Œ¿–«-104',67293,68466,67273,68486,' «','*',1,'*','*',
'whitehorse-1','Œ¿–«-104',74088,75236,74068,75256,' «','*',1,'*','*',
'whitehorse-1','Œ¿–«-104',80909,81919,80889,81939,' «','*',1,'*','*',
'whitehorse-1','Œ¿–«-104',87847,88368,87827,88388,' «','*',2,'*','*',
'whitehorse-1','Œ¿–«-104',138775,139662,138755,139682,' «','*',2,'*','*',
'whitehorse-1','Œ¿–«-104',145394,146505,145374,146525,' «','*',2,'*','*',
'whitehorse-1','Œ¿–«-104',152138,153310,152118,153330,' «','*',2,'*','*',
'whitehorse-1','Œ¿–«-104',158931,160084,158911,160104,' «','*',2,'*','*',
'whitehorse-1','Œ¿–«-104',165750,166776,165730,166796,' «','*',2,'*','*',
'whitehorse-1','Œ¿–«-104',172667,173255,172647,173275,' «','*',3,'*','*',
'whitehorse-1','Œ¿–«-104',223640,224498,223620,224518,' «','*',3,'*','*',
'whitehorse-1','Œ¿–«-104',230245,231348,230225,231368,' «','*',3,'*','*',
'whitehorse-1','Œ¿–«-104',236983,238154,236963,238174,' «','*',3,'*','*',
'whitehorse-1','Œ¿–«-104',243774,244931,243754,244951,' «','*',3,'*','*',
'whitehorse-1','Œ¿–«-104',250590,251632,250570,251652,' «','*',3,'*','*',
'whitehorse-1','Œ¿–«-104',257492,258137,257472,258157,' «','*',3,'*','*',
'whitehorse-2','Œ¿–«-104',3034,3469,3014,3489,' «','*',1,'*','*',
'whitehorse-2','Œ¿–«-104',53914,54825,53894,54845,' «','*',1,'*','*',
'whitehorse-2','Œ¿–«-104',60545,61663,60525,61683,' «','*',1,'*','*',
'whitehorse-2','Œ¿–«-104',67293,68466,67273,68486,' «','*',1,'*','*',
'whitehorse-2','Œ¿–«-104',74088,75235,74068,75255,' «','*',1,'*','*',
'whitehorse-2','Œ¿–«-104',80909,81917,80889,81937,' «','*',1,'*','*',
'whitehorse-2','Œ¿–«-104',87847,88364,87827,88384,' «','*',2,'*','*',
'whitehorse-2','Œ¿–«-104',138778,139662,138758,139682,' «','*',2,'*','*',
'whitehorse-2','Œ¿–«-104',145395,146506,145375,146526,' «','*',2,'*','*',
'whitehorse-2','Œ¿–«-104',152138,153310,152118,153330,' «','*',2,'*','*',
'whitehorse-2','Œ¿–«-104',158931,160083,158911,160103,' «','*',2,'*','*',
'whitehorse-2','Œ¿–«-104',165749,166774,165729,166794,' «','*',2,'*','*',
'whitehorse-2','Œ¿–«-104',172667,173252,172647,173272,' «','*',3,'*','*',
'whitehorse-2','Œ¿–«-104',223643,224499,223623,224519,' «','*',3,'*','*',
'whitehorse-2','Œ¿–«-104',230246,231348,230226,231368,' «','*',3,'*','*',
'whitehorse-2','Œ¿–«-104',236984,238154,236964,238174,' «','*',3,'*','*',
'whitehorse-2','Œ¿–«-104',243774,244930,243754,244950,' «','*',3,'*','*',
'whitehorse-2','Œ¿–«-104',250590,251630,250570,251650,' «','*',3,'*','*',
'whitehorse-2','Œ¿–«-104',257492,258133,257472,258153,' «','*',3,'*','*',
'winn-1','Œ¿–«-104',40598,41454,40578,41474,' «','*',1,'*','*',
'winn-1','Œ¿–«-104',47193,48366,47173,48386,' «','*',1,'*','*',
'winn-1','Œ¿–«-104',53983,55222,53963,55242,' «','*',1,'*','*',
'winn-1','Œ¿–«-104',60845,62088,60825,62108,' «','*',1,'*','*',
'winn-1','Œ¿–«-104',67706,68931,67686,68951,' «','*',1,'*','*',
'winn-1','Œ¿–«-104',74570,75659,74550,75679,' «','*',1,'*','*',
'winn-1','Œ¿–«-104',81611,82061,81591,82081,' «','*',1,'*','*',
'winn-1','Œ¿–«-104',125470,126281,125450,126301,' «','*',2,'*','*',
'winn-1','Œ¿–«-104',132043,133205,132023,133225,' «','*',2,'*','*',
'winn-1','Œ¿–«-104',138824,140062,138804,140082,' «','*',2,'*','*',
'winn-1','Œ¿–«-104',145684,146927,145664,146947,' «','*',2,'*','*',
'winn-1','Œ¿–«-104',152546,153774,152526,153794,' «','*',2,'*','*',
'winn-1','Œ¿–«-104',159407,160514,159387,160534,' «','*',2,'*','*',
'winn-1','Œ¿–«-104',166412,166964,166392,166984,' «','*',2,'*','*',
'winn-1','Œ¿–«-104',210346,211105,210326,211125,' «','*',3,'*','*',
'winn-1','Œ¿–«-104',216894,218044,216874,218064,' «','*',3,'*','*',
'winn-1','Œ¿–«-104',223665,224901,223645,224921,' «','*',3,'*','*',
'winn-1','Œ¿–«-104',230522,231766,230502,231786,' «','*',3,'*','*',
'winn-1','Œ¿–«-104',237385,238617,237365,238637,' «','*',3,'*','*',
'winn-1','Œ¿–«-104',244245,245368,244225,245388,' «','*',3,'*','*',
'winn-1','Œ¿–«-104',251222,251857,251202,251877,' «','*',3,'*','*',
'winn-2','Œ¿–«-104',40595,41453,40575,41473,' «','*',1,'*','*',
'winn-2','Œ¿–«-104',47192,48365,47172,48385,' «','*',1,'*','*',
'winn-2','Œ¿–«-104',53983,55222,53963,55242,' «','*',1,'*','*',
'winn-2','Œ¿–«-104',60845,62089,60825,62109,' «','*',1,'*','*',
'winn-2','Œ¿–«-104',67707,68933,67687,68953,' «','*',1,'*','*',
'winn-2','Œ¿–«-104',74571,75661,74551,75681,' «','*',1,'*','*',
'winn-2','Œ¿–«-104',81611,82065,81591,82085,' «','*',1,'*','*',
'winn-2','Œ¿–«-104',125467,126280,125447,126300,' «','*',2,'*','*',
'winn-2','Œ¿–«-104',132041,133204,132021,133224,' «','*',2,'*','*',
'winn-2','Œ¿–«-104',138823,140061,138803,140081,' «','*',2,'*','*',
'winn-2','Œ¿–«-104',145684,146927,145664,146947,' «','*',2,'*','*',
'winn-2','Œ¿–«-104',152546,153776,152526,153796,' «','*',2,'*','*',
'winn-2','Œ¿–«-104',159408,160516,159388,160536,' «','*',2,'*','*',
'winn-2','Œ¿–«-104',166412,166968,166392,166988,' «','*',2,'*','*',
'winn-2','Œ¿–«-104',210343,211104,210323,211124,' «','*',3,'*','*',
'winn-2','Œ¿–«-104',216892,218043,216872,218063,' «','*',3,'*','*',
'winn-2','Œ¿–«-104',223664,224901,223644,224921,' «','*',3,'*','*',
'winn-2','Œ¿–«-104',230522,231766,230502,231786,' «','*',3,'*','*',
'winn-2','Œ¿–«-104',237386,238618,237366,238638,' «','*',3,'*','*',
'winn-2','Œ¿–«-104',244246,245370,244226,245390,' «','*',3,'*','*',
'winn-2','Œ¿–«-104',251222,251860,251202,251880,' «','*',3,'*','*',
'abuja-1','Œ¿–«-105',12782,13801,12762,13821,' «','*',1,'*','*',
'abuja-1','Œ¿–«-105',19516,20747,19496,20767,' «','*',1,'*','*',
'abuja-1','Œ¿–«-105',26571,27478,26551,27498,' «','*',1,'*','*',
'abuja-1','Œ¿–«-105',48158,48840,48138,48860,' «','*',1,'*','*',
'abuja-1','Œ¿–«-105',54825,56024,54805,56044,' «','*',1,'*','*',
'abuja-1','Œ¿–«-105',61700,62838,61680,62858,' «','*',1,'*','*',
'abuja-1','Œ¿–«-105',97644,98620,97624,98640,' «','*',2,'*','*',
'abuja-1','Œ¿–«-105',104355,105589,104335,105609,' «','*',2,'*','*',
'abuja-1','Œ¿–«-105',111381,112333,111361,112353,' «','*',2,'*','*',
'abuja-1','Œ¿–«-105',133027,133628,133007,133648,' «','*',2,'*','*',
'abuja-1','Œ¿–«-105',139670,140856,139650,140876,' «','*',2,'*','*',
'abuja-1','Œ¿–«-105',146530,147690,146510,147710,' «','*',2,'*','*',
'abuja-1','Œ¿–«-105',182508,183435,182488,183455,' «','*',3,'*','*',
'abuja-1','Œ¿–«-105',189195,190430,189175,190450,' «','*',3,'*','*',
'abuja-1','Œ¿–«-105',196195,197187,196175,197207,' «','*',3,'*','*',
'abuja-1','Œ¿–«-105',217903,218406,217883,218426,' «','*',3,'*','*',
'abuja-1','Œ¿–«-105',224517,225685,224497,225705,' «','*',3,'*','*',
'abuja-1','Œ¿–«-105',231361,232540,231341,232560,' «','*',3,'*','*',
'abuja-1','Œ¿–«-105',238709,238907,238689,238927,' «','*',3,'*','*',
'abuja-2','Œ¿–«-105',12780,13800,12760,13820,' «','*',1,'*','*',
'abuja-2','Œ¿–«-105',19515,20746,19495,20766,' «','*',1,'*','*',
'abuja-2','Œ¿–«-105',26571,27475,26551,27495,' «','*',1,'*','*',
'abuja-2','Œ¿–«-105',48162,48839,48142,48859,' «','*',1,'*','*',
'abuja-2','Œ¿–«-105',54826,56025,54806,56045,' «','*',1,'*','*',
'abuja-2','Œ¿–«-105',61701,62840,61681,62860,' «','*',1,'*','*',
'abuja-2','Œ¿–«-105',97641,98619,97621,98639,' «','*',2,'*','*',
'abuja-2','Œ¿–«-105',104353,105587,104333,105607,' «','*',2,'*','*',
'abuja-2','Œ¿–«-105',111381,112331,111361,112351,' «','*',2,'*','*',
'abuja-2','Œ¿–«-105',133031,133626,133011,133646,' «','*',2,'*','*',
'abuja-2','Œ¿–«-105',139672,140857,139652,140877,' «','*',2,'*','*',
'abuja-2','Œ¿–«-105',146531,147692,146511,147712,' «','*',2,'*','*',
'abuja-2','Œ¿–«-105',182506,183434,182486,183454,' «','*',3,'*','*',
'abuja-2','Œ¿–«-105',189193,190428,189173,190448,' «','*',3,'*','*',
'abuja-2','Œ¿–«-105',196194,197185,196174,197205,' «','*',3,'*','*',
'abuja-2','Œ¿–«-105',217908,218403,217888,218423,' «','*',3,'*','*',
'abuja-2','Œ¿–«-105',224519,225687,224499,225707,' «','*',3,'*','*',
'abuja-2','Œ¿–«-105',231362,232542,231342,232562,' «','*',3,'*','*',
'abuja-2','Œ¿–«-105',238703,238917,238683,238937,' «','*',3,'*','*',
'algier-1','Œ¿–«-105',13471,14255,13451,14275,' «','*',1,'*','*',
'algier-1','Œ¿–«-105',20040,21243,20020,21263,' «','*',1,'*','*',
'algier-1','Œ¿–«-105',26886,28112,26866,28132,' «','*',1,'*','*',
'algier-1','Œ¿–«-105',33861,35021,33841,35041,' «','*',1,'*','*',
'algier-1','Œ¿–«-105',40815,42003,40795,42023,' «','*',1,'*','*',
'algier-1','Œ¿–«-105',47694,48934,47674,48954,' «','*',1,'*','*',
'algier-1','Œ¿–«-105',54587,55675,54567,55695,' «','*',1,'*','*',
'algier-1','Œ¿–«-105',98354,99068,98334,99088,' «','*',2,'*','*',
'algier-1','Œ¿–«-105',104888,106080,104868,106100,' «','*',2,'*','*',
'algier-1','Œ¿–«-105',111720,112950,111700,112970,' «','*',2,'*','*',
'algier-1','Œ¿–«-105',118692,119854,118672,119874,' «','*',2,'*','*',
'algier-1','Œ¿–«-105',125651,126834,125631,126854,' «','*',2,'*','*',
'algier-1','Œ¿–«-105',132533,133773,132513,133793,' «','*',2,'*','*',
'algier-1','Œ¿–«-105',139420,140531,139400,140551,' «','*',2,'*','*',
'algier-1','Œ¿–«-105',183244,183873,183224,183893,' «','*',3,'*','*',
'algier-1','Œ¿–«-105',189737,190916,189717,190936,' «','*',3,'*','*',
'algier-1','Œ¿–«-105',196555,197789,196535,197809,' «','*',3,'*','*',
'algier-1','Œ¿–«-105',203521,204688,203501,204708,' «','*',3,'*','*',
'algier-1','Œ¿–«-105',210486,211664,210466,211684,' «','*',3,'*','*',
'algier-1','Œ¿–«-105',217372,218611,217352,218631,' «','*',3,'*','*',
'algier-1','Œ¿–«-105',224254,225387,224234,225407,' «','*',3,'*','*',
'algier-1','Œ¿–«-105',231482,231670,231462,231690,' «','*',3,'*','*',
'algier-2','Œ¿–«-105',13474,14256,13454,14276,' «','*',1,'*','*',
'algier-2','Œ¿–«-105',20041,21244,20021,21264,' «','*',1,'*','*',
'algier-2','Œ¿–«-105',26887,28113,26867,28133,' «','*',1,'*','*',
'algier-2','Œ¿–«-105',33861,35022,33841,35042,' «','*',1,'*','*',
'algier-2','Œ¿–«-105',40814,42003,40794,42023,' «','*',1,'*','*',
'algier-2','Œ¿–«-105',47693,48933,47673,48953,' «','*',1,'*','*',
'algier-2','Œ¿–«-105',54586,55672,54566,55692,' «','*',1,'*','*',
'algier-2','Œ¿–«-105',98357,99068,98337,99088,' «','*',2,'*','*',
'algier-2','Œ¿–«-105',104890,106081,104870,106101,' «','*',2,'*','*',
'algier-2','Œ¿–«-105',111721,112951,111701,112971,' «','*',2,'*','*',
'algier-2','Œ¿–«-105',118691,119855,118671,119875,' «','*',2,'*','*',
'algier-2','Œ¿–«-105',125650,126834,125630,126854,' «','*',2,'*','*',
'algier-2','Œ¿–«-105',132532,133772,132512,133792,' «','*',2,'*','*',
'algier-2','Œ¿–«-105',139419,140529,139399,140549,' «','*',2,'*','*',
'algier-2','Œ¿–«-105',183248,183873,183228,183893,' «','*',3,'*','*',
'algier-2','Œ¿–«-105',189739,190918,189719,190938,' «','*',3,'*','*',
'algier-2','Œ¿–«-105',196556,197790,196536,197810,' «','*',3,'*','*',
'algier-2','Œ¿–«-105',203521,204689,203501,204709,' «','*',3,'*','*',
'algier-2','Œ¿–«-105',210485,211664,210465,211684,' «','*',3,'*','*',
'algier-2','Œ¿–«-105',217371,218610,217351,218630,' «','*',3,'*','*',
'algier-2','Œ¿–«-105',224253,225385,224233,225405,' «','*',3,'*','*',
'algier-2','Œ¿–«-105',231486,231662,231466,231682,' «','*',3,'*','*',
'anchor-1','Œ¿–«-105',1994,2850,1974,2870,' «','*',1,'*','*',
'anchor-1','Œ¿–«-105',53300,53818,53280,53838,' «','*',1,'*','*',
'anchor-1','Œ¿–«-105',59750,60750,59730,60770,' «','*',1,'*','*',
'anchor-1','Œ¿–«-105',66429,67567,66409,67587,' «','*',1,'*','*',
'anchor-1','Œ¿–«-105',73194,74356,73174,74376,' «','*',1,'*','*',
'anchor-1','Œ¿–«-105',79993,81096,79973,81116,' «','*',1,'*','*',
'anchor-1','Œ¿–«-105',86831,87714,86811,87734,' «','*',2,'*','*',
'anchor-1','Œ¿–«-105',138194,138633,138174,138653,' «','*',2,'*','*',
'anchor-1','Œ¿–«-105',144607,145591,144587,145611,' «','*',2,'*','*',
'anchor-1','Œ¿–«-105',151277,152411,151257,152431,' «','*',2,'*','*',
'anchor-1','Œ¿–«-105',158038,159202,158018,159222,' «','*',2,'*','*',
'anchor-1','Œ¿–«-105',164836,165947,164816,165967,' «','*',2,'*','*',
'anchor-1','Œ¿–«-105',171669,172578,171649,172598,' «','*',2,'*','*',
'anchor-1','Œ¿–«-105',223100,223436,223080,223456,' «','*',3,'*','*',
'anchor-1','Œ¿–«-105',229466,230431,229446,230451,' «','*',3,'*','*',
'anchor-1','Œ¿–«-105',236126,237254,236106,237274,' «','*',3,'*','*',
'anchor-1','Œ¿–«-105',242883,244047,242863,244067,' «','*',3,'*','*',
'anchor-1','Œ¿–«-105',249678,250797,249658,250817,' «','*',3,'*','*',
'anchor-1','Œ¿–«-105',256508,257440,256488,257460,' «','*',3,'*','*',
'anchor-2','Œ¿–«-105',1995,2852,1975,2872,' «','*',1,'*','*',
'anchor-2','Œ¿–«-105',53296,53819,53276,53839,' «','*',1,'*','*',
'anchor-2','Œ¿–«-105',59747,60750,59727,60770,' «','*',1,'*','*',
'anchor-2','Œ¿–«-105',66427,67568,66407,67588,' «','*',1,'*','*',
'anchor-2','Œ¿–«-105',73193,74357,73173,74377,' «','*',1,'*','*',
'anchor-2','Œ¿–«-105',79993,81098,79973,81118,' «','*',1,'*','*',
'anchor-2','Œ¿–«-105',86832,87717,86812,87737,' «','*',2,'*','*',
'anchor-2','Œ¿–«-105',138190,138633,138170,138653,' «','*',2,'*','*',
'anchor-2','Œ¿–«-105',144605,145591,144585,145611,' «','*',2,'*','*',
'anchor-2','Œ¿–«-105',151276,152411,151256,152431,' «','*',2,'*','*',
'anchor-2','Œ¿–«-105',158038,159202,158018,159222,' «','*',2,'*','*',
'anchor-2','Œ¿–«-105',164836,165948,164816,165968,' «','*',2,'*','*',
'anchor-2','Œ¿–«-105',171669,172580,171649,172600,' «','*',2,'*','*',
'anchor-2','Œ¿–«-105',223095,223437,223075,223457,' «','*',3,'*','*',
'anchor-2','Œ¿–«-105',229464,230431,229444,230451,' «','*',3,'*','*',
'anchor-2','Œ¿–«-105',236124,237254,236104,237274,' «','*',3,'*','*',
'anchor-2','Œ¿–«-105',242882,244047,242862,244067,' «','*',3,'*','*',
'anchor-2','Œ¿–«-105',249678,250798,249658,250818,' «','*',3,'*','*',
'anchor-2','Œ¿–«-105',256508,257442,256488,257462,' «','*',3,'*','*',
'beijing-1','Œ¿–«-105',843,2079,823,2099,' «','*',1,'*','*',
'beijing-1','Œ¿–«-105',7784,8985,7764,9005,' «','*',1,'*','*',
'beijing-1','Œ¿–«-105',14709,15933,14689,15953,' «','*',1,'*','*',
'beijing-1','Œ¿–«-105',21582,22810,21562,22830,' «','*',1,'*','*',
'beijing-1','Œ¿–«-105',28493,29486,28473,29506,' «','*',1,'*','*',
'beijing-1','Œ¿–«-105',72316,73057,72296,73077,' «','*',1,'*','*',
'beijing-1','Œ¿–«-105',78860,80046,78840,80066,' «','*',1,'*','*',
'beijing-1','Œ¿–«-105',85679,86917,85659,86937,' «','*',2,'*','*',
'beijing-1','Œ¿–«-105',92617,93819,92597,93839,' «','*',2,'*','*',
'beijing-1','Œ¿–«-105',99546,100767,99526,100787,' «','*',2,'*','*',
'beijing-1','Œ¿–«-105',106421,107654,106401,107674,' «','*',2,'*','*',
'beijing-1','Œ¿–«-105',113323,114349,113303,114369,' «','*',2,'*','*',
'beijing-1','Œ¿–«-105',157202,157869,157182,157889,' «','*',2,'*','*',
'beijing-1','Œ¿–«-105',163709,164883,163689,164903,' «','*',2,'*','*',
'beijing-1','Œ¿–«-105',170516,171755,170496,171775,' «','*',2,'*','*',
'beijing-1','Œ¿–«-105',177450,178653,177430,178673,' «','*',3,'*','*',
'beijing-1','Œ¿–«-105',184382,185600,184362,185620,' «','*',3,'*','*',
'beijing-1','Œ¿–«-105',191259,192496,191239,192516,' «','*',3,'*','*',
'beijing-1','Œ¿–«-105',198155,199210,198135,199230,' «','*',3,'*','*',
'beijing-1','Œ¿–«-105',242097,242672,242077,242692,' «','*',3,'*','*',
'beijing-1','Œ¿–«-105',248561,249720,248541,249740,' «','*',3,'*','*',
'beijing-1','Œ¿–«-105',255353,256594,255333,256614,' «','*',3,'*','*',
'beijing-2','Œ¿–«-105',842,2078,822,2098,' «','*',1,'*','*',
'beijing-2','Œ¿–«-105',7785,8984,7765,9004,' «','*',1,'*','*',
'beijing-2','Œ¿–«-105',14710,15934,14690,15954,' «','*',1,'*','*',
'beijing-2','Œ¿–«-105',21583,22812,21563,22832,' «','*',1,'*','*',
'beijing-2','Œ¿–«-105',28494,29489,28474,29509,' «','*',1,'*','*',
'beijing-2','Œ¿–«-105',72313,73057,72293,73077,' «','*',1,'*','*',
'beijing-2','Œ¿–«-105',78858,80045,78838,80065,' «','*',1,'*','*',
